You entered a buffer length of 64
-0.48, -0.42, -0.88, -0.87, -0.52, -0.11, -0.40, -0.38, 0.52, -1.12, -0.65, -0.92
-0.44, -0.42, -0.92, -0.87, -0.52, -0.13, -0.40, -0.38, 0.48, -1.12, -0.62, -0.92
-0.36, -0.42, -0.92, -0.87, -0.52, -0.16, -0.36, -0.38, 0.48, -1.12, -0.58, -0.92
-0.32, -0.42, -0.92, -0.86, -0.52, -0.18, -0.32, -0.38, 0.48, -1.12, -0.58, -0.92
-0.28, -0.46, -0.92, -0.86, -0.51, -0.20, -0.28, -0.38, 0.48, -1.12, -0.58, -0.92
-0.24, -0.46, -0.92, -0.86, -0.51, -0.22, -0.24, -0.38, 0.48, -1.12, -0.58, -0.92
-0.16, -0.46, -0.96, -0.85, -0.51, -0.24, -0.16, -0.38, 0.48, -1.12, -0.58, -0.96
-0.16, -0.50, -0.96, -0.84, -0.51, -0.27, -0.16, -0.38, 0.44, -1.12, -0.58, -0.96
-0.08, -0.50, -1.00, -0.83, -0.51, -0.29, -0.08, -0.38, 0.40, -1.12, -0.58, -1.00
0.00, -0.50, -1.00, -0.81, -0.51, -0.31, 0.00, -0.38, 0.36, -1.12, -0.58, -1.00
0.04, -0.50, -1.04, -0.80, -0.50, -0.33, 0.04, -0.38, 0.36, -1.12, -0.58, -1.04
0.04, -0.50, -1.00, -0.78, -0.50, -0.35, 0.04, -0.38, 0.36, -1.12, -0.58, -1.04
0.04, -0.54, -0.92, -0.76, -0.50, -0.37, 0.04, -0.38, 0.36, -1.12, -0.58, -1.04
0.04, -0.54, -0.84, -0.75, -0.50, -0.39, 0.04, -0.38, 0.36, -1.12, -0.58, -1.04
0.04, -0.58, -0.76, -0.73, -0.50, -0.41, 0.04, -0.38, 0.36, -1.12, -0.58, -1.04
0.08, -0.58, -0.68, -0.72, -0.50, -0.42, 0.08, -0.38, 0.36, -1.12, -0.58, -1.04
0.12, -0.62, -0.60, -0.70, -0.50, -0.44, 0.12, -0.38, 0.36, -1.12, -0.62, -1.04
0.20, -0.62, -0.60, -0.68, -0.50, -0.45, 0.20, -0.38, 0.36, -1.12, -0.62, -1.04
0.24, -0.65, -0.56, -0.66, -0.50, -0.47, 0.24, -0.38, 0.32, -1.12, -0.65, -1.04
0.32, -0.65, -0.52, -0.64, -0.51, -0.48, 0.32, -0.38, 0.32, -1.12, -0.65, -1.04
0.36, -0.65, -0.48, -0.62, -0.51, -0.49, 0.36, -0.38, 0.28, -1.12, -0.65, -1.04
0.36, -0.69, -0.48, -0.60, -0.51, -0.50, 0.36, -0.38, 0.24, -1.12, -0.69, -1.04
0.36, -0.69, -0.44, -0.58, -0.51, -0.51, 0.36, -0.38, 0.20, -1.12, -0.69, -1.04
0.36, -0.69, -0.44, -0.55, -0.52, -0.52, 0.36, -0.38, 0.12, -1.12, -0.69, -1.04
0.36, -0.73, -0.40, -0.53, -0.52, -0.53, 0.36, -0.38, 0.12, -1.12, -0.73, -1.04
0.32, -0.77, -0.44, -0.51, -0.52, -0.54, 0.36, -0.38, 0.12, -1.12, -0.77, -1.04
0.32, -0.77, -0.44, -0.48, -0.53, -0.55, 0.36, -0.38, 0.08, -1.08, -0.77, -1.04
0.32, -0.77, -0.44, -0.46, -0.53, -0.56, 0.36, -0.38, 0.04, -1.08, -0.77, -1.04
0.28, -0.77, -0.48, -0.44, -0.53, -0.57, 0.36, -0.38, 0.04, -1.04, -0.77, -1.04
0.28, -0.81, -0.48, -0.42, -0.54, -0.57, 0.36, -0.38, 0.00, -1.00, -0.81, -1.04
0.28, -0.81, -0.48, -0.40, -0.54, -0.58, 0.36, -0.38, -0.04, -0.96, -0.81, -1.04
0.32, -0.81, -0.44, -0.38, -0.55, -0.59, 0.36, -0.38, -0.08, -0.96, -0.81, -1.04
0.32, -0.81, -0.40, -0.36, -0.55, -0.59, 0.36, -0.38, -0.16, -0.96, -0.81, -1.04
0.36, -0.81, -0.40, -0.34, -0.56, -0.60, 0.36, -0.38, -0.20, -0.96, -0.81, -1.04
0.36, -0.81, -0.40, -0.32, -0.56, -0.60, 0.36, -0.38, -0.20, -0.96, -0.81, -1.04
0.36, -0.81, -0.40, -0.31, -0.56, -0.60, 0.36, -0.38, -0.20, -0.96, -0.81, -1.04
0.40, -0.81, -0.40, -0.29, -0.57, -0.61, 0.40, -0.38, -0.20, -0.96, -0.81, -1.04
0.40, -0.85, -0.36, -0.27, -0.57, -0.61, 0.40, -0.38, -0.20, -0.96, -0.85, -1.04
0.36, -0.85, -0.36, -0.25, -0.58, -0.61, 0.40, -0.38, -0.20, -0.96, -0.85, -1.04
0.36, -0.85, -0.36, -0.23, -0.58, -0.61, 0.40, -0.38, -0.24, -0.96, -0.85, -1.04
0.40, -0.81, -0.36, -0.21, -0.59, -0.62, 0.40, -0.38, -0.28, -0.96, -0.85, -1.04
0.44, -0.85, -0.36, -0.18, -0.59, -0.62, 0.44, -0.38, -0.32, -0.96, -0.85, -1.04
0.44, -0.85, -0.36, -0.16, -0.59, -0.62, 0.44, -0.38, -0.36, -0.92, -0.85, -1.04
0.44, -0.81, -0.36, -0.14, -0.60, -0.62, 0.44, -0.38, -0.36, -0.92, -0.85, -1.04
0.44, -0.85, -0.32, -0.12, -0.60, -0.62, 0.44, -0.38, -0.32, -0.92, -0.85, -1.04
0.44, -0.85, -0.32, -0.10, -0.61, -0.62, 0.44, -0.38, -0.32, -0.88, -0.85, -1.04
0.44, -0.85, -0.28, -0.08, -0.61, -0.62, 0.44, -0.38, -0.28, -0.88, -0.85, -1.04
0.40, -0.88, -0.28, -0.06, -0.62, -0.61, 0.44, -0.38, -0.28, -0.88, -0.88, -1.04
0.40, -0.88, -0.28, -0.04, -0.63, -0.61, 0.44, -0.38, -0.28, -0.88, -0.88, -1.04
0.40, -0.85, -0.24, -0.02, -0.63, -0.61, 0.44, -0.38, -0.24, -0.88, -0.88, -1.04
0.40, -0.85, -0.24, -0.00, -0.64, -0.60, 0.44, -0.38, -0.24, -0.88, -0.88, -1.04
0.40, -0.85, -0.16, 0.02, -0.64, -0.60, 0.44, -0.38, -0.16, -0.88, -0.88, -1.04
0.44, -0.88, -0.12, 0.04, -0.65, -0.59, 0.44, -0.38, -0.12, -0.88, -0.88, -1.04
0.44, -0.85, -0.12, 0.06, -0.66, -0.58, 0.44, -0.38, -0.12, -0.88, -0.88, -1.04
0.44, -0.85, -0.12, 0.08, -0.66, -0.57, 0.44, -0.38, -0.12, -0.88, -0.88, -1.04
0.44, -0.85, -0.12, 0.10, -0.67, -0.56, 0.44, -0.38, -0.12, -0.88, -0.88, -1.04
0.40, -0.81, -0.12, 0.12, -0.67, -0.55, 0.44, -0.38, -0.12, -0.88, -0.88, -1.04
0.40, -0.81, -0.08, 0.14, -0.68, -0.54, 0.44, -0.38, -0.08, -0.84, -0.88, -1.04
0.36, -0.81, -0.12, 0.16, -0.69, -0.53, 0.44, -0.38, -0.08, -0.80, -0.88, -1.04
0.36, -0.81, -0.16, 0.18, -0.69, -0.52, 0.44, -0.38, -0.08, -0.72, -0.88, -1.04
0.40, -0.81, -0.12, 0.19, -0.70, -0.51, 0.44, -0.38, -0.08, -0.68, -0.88, -1.04
0.44, -0.81, -0.04, 0.21, -0.71, -0.50, 0.44, -0.42, -0.04, -0.60, -0.88, -1.04
0.44, -0.81, 0.08, 0.23, -0.71, -0.48, 0.44, -0.42, 0.08, -0.56, -0.88, -1.04
0.48, -0.81, 0.20, 0.24, -0.72, -0.47, 0.48, -0.42, 0.20, -0.48, -0.88, -1.04
0.48, -0.81, 0.16, 0.26, -0.72, -0.45, 0.48, -0.42, 0.20, -0.44, -0.88, -1.04
0.44, -0.85, 0.08, 0.27, -0.73, -0.43, 0.48, -0.42, 0.20, -0.36, -0.88, -1.04
0.40, -0.85, -0.04, 0.28, -0.74, -0.42, 0.48, -0.42, 0.20, -0.32, -0.88, -1.04
0.36, -0.85, -0.08, 0.29, -0.74, -0.41, 0.48, -0.46, 0.20, -0.28, -0.88, -1.04
0.32, -0.85, -0.08, 0.30, -0.75, -0.39, 0.48, -0.46, 0.20, -0.24, -0.88, -1.04
0.28, -0.85, 0.00, 0.31, -0.76, -0.38, 0.48, -0.46, 0.20, -0.16, -0.88, -1.04
0.24, -0.85, 0.08, 0.32, -0.76, -0.36, 0.48, -0.50, 0.20, -0.16, -0.88, -1.04
0.24, -0.85, 0.12, 0.32, -0.77, -0.35, 0.48, -0.50, 0.20, -0.08, -0.88, -1.04
0.24, -0.88, 0.20, 0.33, -0.77, -0.33, 0.48, -0.50, 0.20, 0.00, -0.88, -1.04
0.20, -0.88, 0.20, 0.33, -0.78, -0.31, 0.48, -0.50, 0.20, 0.04, -0.88, -1.04
0.12, -0.85, 0.16, 0.33, -0.78, -0.29, 0.48, -0.50, 0.20, 0.04, -0.88, -1.00
0.08, -0.85, 0.12, 0.33, -0.79, -0.27, 0.48, -0.54, 0.20, 0.04, -0.88, -0.92
-0.04, -0.81, 0.16, 0.33, -0.79, -0.26, 0.48, -0.54, 0.20, -0.04, -0.88, -0.84
-0.12, -0.81, 0.20, 0.33, -0.80, -0.24, 0.48, -0.58, 0.20, -0.12, -0.88, -0.76
-0.20, -0.81, 0.28, 0.33, -0.80, -0.22, 0.48, -0.58, 0.28, -0.20, -0.88, -0.68
-0.28, -0.81, 0.36, 0.32, -0.81, -0.21, 0.48, -0.62, 0.36, -0.28, -0.88, -0.60
-0.32, -0.85, 0.44, 0.31, -0.81, -0.19, 0.48, -0.62, 0.44, -0.32, -0.88, -0.60
-0.24, -0.85, 0.56, 0.31, -0.81, -0.17, 0.48, -0.65, 0.56, -0.32, -0.88, -0.56
-0.20, -0.81, 0.64, 0.30, -0.81, -0.15, 0.48, -0.65, 0.64, -0.32, -0.88, -0.52
-0.16, -0.81, 0.64, 0.29, -0.82, -0.14, 0.48, -0.65, 0.64, -0.32, -0.88, -0.48
-0.24, -0.77, 0.60, 0.28, -0.82, -0.12, 0.48, -0.69, 0.64, -0.32, -0.88, -0.48
-0.40, -0.77, 0.56, 0.27, -0.82, -0.10, 0.48, -0.69, 0.64, -0.40, -0.88, -0.48
-0.60, -0.77, 0.52, 0.26, -0.82, -0.09, 0.48, -0.69, 0.64, -0.60, -0.88, -0.48
-0.68, -0.77, 0.48, 0.24, -0.82, -0.07, 0.48, -0.73, 0.64, -0.68, -0.88, -0.48
-0.72, -0.77, 0.52, 0.22, -0.82, -0.06, 0.48, -0.77, 0.64, -0.72, -0.88, -0.48
-0.64, -0.77, 0.56, 0.21, -0.82, -0.04, 0.48, -0.77, 0.64, -0.72, -0.88, -0.48
-0.52, -0.77, 0.56, 0.20, -0.82, -0.03, 0.48, -0.77, 0.64, -0.72, -0.88, -0.48
-0.44, -0.77, 0.60, 0.18, -0.82, -0.01, 0.48, -0.77, 0.64, -0.72, -0.88, -0.48
-0.36, -0.73, 0.64, 0.17, -0.82, 0.01, 0.48, -0.73, 0.64, -0.72, -0.88, -0.48
-0.36, -0.65, 0.72, 0.16, -0.82, 0.02, 0.48, -0.65, 0.72, -0.72, -0.88, -0.48
-0.40, -0.65, 0.80, 0.15, -0.82, 0.04, 0.48, -0.65, 0.80, -0.72, -0.88, -0.44
-0.52, -0.65, 0.84, 0.14, -0.82, 0.06, 0.48, -0.65, 0.84, -0.72, -0.88, -0.40
-0.60, -0.69, 0.84, 0.13, -0.81, 0.08, 0.48, -0.65, 0.84, -0.72, -0.88, -0.40
-0.64, -0.69, 0.80, 0.11, -0.81, 0.10, 0.48, -0.65, 0.84, -0.72, -0.88, -0.40
-0.60, -0.69, 0.76, 0.10, -0.81, 0.12, 0.48, -0.65, 0.84, -0.72, -0.88, -0.40
-0.56, -0.69, 0.72, 0.08, -0.81, 0.14, 0.48, -0.65, 0.84, -0.72, -0.88, -0.40
-0.52, -0.69, 0.72, 0.07, -0.81, 0.16, 0.48, -0.65, 0.84, -0.72, -0.88, -0.36
-0.48, -0.65, 0.72, 0.05, -0.80, 0.17, 0.48, -0.65, 0.84, -0.72, -0.88, -0.36
-0.48, -0.65, 0.72, 0.04, -0.80, 0.19, 0.48, -0.65, 0.84, -0.72, -0.88, -0.36
-0.44, -0.62, 0.76, 0.03, -0.80, 0.21, 0.48, -0.62, 0.84, -0.72, -0.88, -0.36
-0.48, -0.58, 0.80, 0.01, -0.79, 0.23, 0.48, -0.58, 0.84, -0.72, -0.88, -0.36
-0.52, -0.58, 0.80, -0.00, -0.79, 0.24, 0.48, -0.58, 0.84, -0.72, -0.88, -0.36
-0.56, -0.58, 0.76, -0.02, -0.78, 0.26, 0.48, -0.58, 0.84, -0.72, -0.88, -0.36
-0.64, -0.54, 0.76, -0.03, -0.78, 0.28, 0.48, -0.54, 0.84, -0.72, -0.88, -0.32
-0.76, -0.54, 0.72, -0.05, -0.78, 0.29, 0.48, -0.54, 0.84, -0.76, -0.88, -0.32
-0.88, -0.54, 0.68, -0.07, -0.77, 0.31, 0.48, -0.54, 0.84, -0.88, -0.88, -0.28
-0.92, -0.54, 0.64, -0.09, -0.77, 0.32, 0.48, -0.54, 0.84, -0.92, -0.88, -0.28
-0.88, -0.54, 0.60, -0.11, -0.76, 0.34, 0.48, -0.54, 0.84, -0.92, -0.88, -0.28
-0.84, -0.50, 0.60, -0.13, -0.75, 0.35, 0.48, -0.50, 0.84, -0.92, -0.88, -0.24
-0.84, -0.50, 0.60, -0.15, -0.75, 0.37, 0.48, -0.50, 0.84, -0.92, -0.88, -0.24
-0.84, -0.50, 0.56, -0.17, -0.74, 0.38, 0.48, -0.50, 0.84, -0.92, -0.88, -0.16
-0.84, -0.46, 0.56, -0.19, -0.74, 0.39, 0.48, -0.46, 0.84, -0.92, -0.88, -0.16
-0.88, -0.50, 0.56, -0.21, -0.73, 0.40, 0.48, -0.46, 0.84, -0.92, -0.88, -0.16
-0.88, -0.50, 0.52, -0.23, -0.73, 0.41, 0.48, -0.46, 0.84, -0.92, -0.88, -0.16
-0.88, -0.50, 0.48, -0.25, -0.72, 0.42, 0.48, -0.46, 0.84, -0.92, -0.88, -0.16
-0.92, -0.50, 0.44, -0.28, -0.72, 0.43, 0.48, -0.46, 0.84, -0.92, -0.88, -0.16
-0.92, -0.50, 0.44, -0.30, -0.71, 0.44, 0.48, -0.46, 0.84, -0.92, -0.88, -0.16
-0.96, -0.50, 0.40, -0.32, -0.71, 0.44, 0.48, -0.46, 0.84, -0.96, -0.88, -0.16
-0.96, -0.46, 0.36, -0.34, -0.70, 0.45, 0.48, -0.46, 0.84, -0.96, -0.88, -0.16
-1.00, -0.50, 0.36, -0.36, -0.70, 0.46, 0.48, -0.46, 0.84, -1.00, -0.88, -0.12
-1.04, -0.50, 0.28, -0.38, -0.69, 0.47, 0.48, -0.46, 0.84, -1.04, -0.88, -0.08
-1.00, -0.50, 0.24, -0.40, -0.69, 0.47, 0.48, -0.46, 0.84, -1.04, -0.88, -0.08
-0.96, -0.46, 0.24, -0.43, -0.68, 0.47, 0.48, -0.46, 0.84, -1.04, -0.88, -0.08
-0.92, -0.46, 0.20, -0.45, -0.68, 0.47, 0.48, -0.46, 0.84, -1.04, -0.88, -0.08
-0.92, -0.46, 0.20, -0.47, -0.67, 0.47, 0.44, -0.46, 0.84, -1.04, -0.88, -0.08
-0.92, -0.46, 0.20, -0.49, -0.66, 0.48, 0.40, -0.46, 0.84, -1.04, -0.88, -0.08
-0.92, -0.46, 0.20, -0.51, -0.66, 0.48, 0.36, -0.46, 0.84, -1.04, -0.88, -0.08
-0.96, -0.46, 0.16, -0.53, -0.65, 0.48, 0.32, -0.46, 0.84, -1.04, -0.88, -0.08
-0.96, -0.46, 0.16, -0.55, -0.65, 0.49, 0.28, -0.46, 0.84, -1.04, -0.88, 0.00
-0.96, -0.46, 0.12, -0.57, -0.64, 0.49, 0.24, -0.46, 0.84, -1.04, -0.88, 0.08
-0.96, -0.46, 0.12, -0.59, -0.63, 0.49, 0.24, -0.46, 0.84, -1.04, -0.88, 0.12
-0.92, -0.46, 0.04, -0.61, -0.63, 0.49, 0.24, -0.46, 0.84, -1.04, -0.88, 0.04
-0.92, -0.42, 0.00, -0.63, -0.62, 0.48, 0.20, -0.42, 0.84, -1.04, -0.88, 0.00
-0.92, -0.42, 0.00, -0.64, -0.61, 0.48, 0.12, -0.42, 0.84, -1.04, -0.85, 0.00
-0.92, -0.38, 0.00, -0.66, -0.61, 0.48, 0.08, -0.38, 0.84, -1.04, -0.85, 0.00
-0.92, -0.38, -0.04, -0.68, -0.60, 0.48, -0.04, -0.38, 0.84, -1.04, -0.85, -0.04
-0.96, -0.38, 0.00, -0.69, -0.59, 0.47, -0.12, -0.38, 0.84, -1.04, -0.85, -0.04
-0.96, -0.38, -0.04, -0.70, -0.59, 0.47, -0.16, -0.38, 0.84, -1.04, -0.85, -0.04
-1.00, -0.38, -0.08, -0.72, -0.58, 0.46, -0.16, -0.38, 0.84, -1.04, -0.85, -0.08
-1.00, -0.42, -0.12, -0.73, -0.57, 0.46, -0.16, -0.38, 0.84, -1.04, -0.85, -0.12
-1.04, -0.42, -0.16, -0.74, -0.57, 0.45, -0.16, -0.38, 0.84, -1.04, -0.85, -0.16
-1.04, -0.46, -0.16, -0.75, -0.56, 0.44, -0.16, -0.38, 0.84, -1.04, -0.81, -0.16
-1.04, -0.46, -0.12, -0.76, -0.56, 0.42, -0.16, -0.38, 0.84, -1.04, -0.81, -0.16
-1.00, -0.46, -0.12, -0.78, -0.55, 0.41, -0.24, -0.38, 0.84, -1.04, -0.77, -0.16
-1.00, -0.46, -0.12, -0.79, -0.55, 0.40, -0.36, -0.38, 0.84, -1.04, -0.77, -0.16
-0.96, -0.46, 0.00, -0.80, -0.54, 0.39, -0.36, -0.38, 0.84, -1.04, -0.77, -0.16
-1.00, -0.50, -0.04, -0.80, -0.54, 0.38, -0.36, -0.38, 0.84, -1.04, -0.77, -0.16
-1.08, -0.50, -0.04, -0.81, -0.53, 0.38, -0.36, -0.38, 0.84, -1.08, -0.77, -0.16
-1.12, -0.50, -0.08, -0.82, -0.53, 0.37, -0.36, -0.38, 0.84, -1.12, -0.77, -0.16
-1.16, -0.50, -0.20, -0.82, -0.52, 0.35, -0.36, -0.38, 0.84, -1.16, -0.77, -0.20
-1.20, -0.50, -0.32, -0.84, -0.52, 0.34, -0.36, -0.38, 0.84, -1.20, -0.77, -0.32
-1.24, -0.46, -0.36, -0.85, -0.51, 0.33, -0.36, -0.38, 0.84, -1.24, -0.73, -0.36
-1.24, -0.46, -0.40, -0.86, -0.51, 0.31, -0.36, -0.38, 0.84, -1.24, -0.69, -0.40
-1.20, -0.46, -0.44, -0.87, -0.51, 0.29, -0.40, -0.38, 0.84, -1.24, -0.69, -0.44
-1.16, -0.46, -0.44, -0.89, -0.50, 0.27, -0.44, -0.38, 0.84, -1.24, -0.69, -0.44
-1.12, -0.46, -0.44, -0.90, -0.50, 0.25, -0.44, -0.38, 0.84, -1.24, -0.69, -0.44
-1.12, -0.46, -0.44, -0.90, -0.50, 0.23, -0.44, -0.38, 0.80, -1.24, -0.69, -0.44
-1.08, -0.46, -0.44, -0.91, -0.49, 0.21, -0.44, -0.38, 0.80, -1.24, -0.69, -0.44
