You entered a buffer length of 4
0.00, -0.92, 0.32, 0.01, -0.92, 0.27, 0.04, -0.92, 0.32, 0.00, -0.92, 0.20
0.00, -0.92, 0.28, 0.00, -0.92, 0.29, 0.00, -0.92, 0.32, 0.00, -0.92, 0.28
-0.04, -0.88, 0.28, -0.01, -0.91, 0.29, 0.00, -0.88, 0.32, -0.04, -0.92, 0.28
-0.04, -0.88, 0.28, -0.02, -0.90, 0.29, 0.00, -0.88, 0.32, -0.04, -0.92, 0.28
-0.08, -0.88, 0.28, -0.04, -0.89, 0.28, 0.00, -0.88, 0.28, -0.08, -0.92, 0.28
-0.08, -0.88, 0.28, -0.06, -0.88, 0.28, -0.04, -0.88, 0.28, -0.08, -0.88, 0.28
-0.12, -0.88, 0.28, -0.08, -0.88, 0.28, -0.04, -0.88, 0.28, -0.12, -0.88, 0.28
-0.12, -0.88, 0.32, -0.10, -0.88, 0.29, -0.08, -0.88, 0.32, -0.12, -0.88, 0.28
-0.12, -0.88, 0.32, -0.11, -0.88, 0.30, -0.08, -0.88, 0.32, -0.12, -0.88, 0.28
-0.16, -0.88, 0.36, -0.13, -0.88, 0.32, -0.12, -0.88, 0.36, -0.16, -0.88, 0.28
-0.12, -0.88, 0.36, -0.13, -0.88, 0.34, -0.12, -0.88, 0.36, -0.16, -0.88, 0.32
-0.12, -0.85, 0.36, -0.13, -0.87, 0.35, -0.12, -0.85, 0.36, -0.16, -0.88, 0.32
-0.12, -0.85, 0.36, -0.13, -0.87, 0.36, -0.12, -0.85, 0.36, -0.16, -0.88, 0.36
-0.12, -0.81, 0.36, -0.12, -0.85, 0.36, -0.12, -0.81, 0.36, -0.12, -0.88, 0.36
-0.12, -0.81, 0.36, -0.12, -0.83, 0.36, -0.12, -0.81, 0.36, -0.12, -0.85, 0.36
-0.20, -0.81, 0.36, -0.14, -0.82, 0.36, -0.12, -0.81, 0.36, -0.20, -0.85, 0.36
-0.24, -0.81, 0.40, -0.17, -0.81, 0.37, -0.12, -0.81, 0.40, -0.24, -0.81, 0.36
-0.28, -0.81, 0.44, -0.21, -0.81, 0.39, -0.12, -0.81, 0.44, -0.28, -0.81, 0.36
-0.32, -0.81, 0.48, -0.26, -0.81, 0.42, -0.20, -0.81, 0.48, -0.32, -0.81, 0.36
-0.32, -0.81, 0.48, -0.29, -0.81, 0.45, -0.24, -0.81, 0.48, -0.32, -0.81, 0.40
-0.32, -0.77, 0.48, -0.31, -0.80, 0.47, -0.28, -0.77, 0.48, -0.32, -0.81, 0.44
-0.32, -0.77, 0.48, -0.32, -0.79, 0.48, -0.32, -0.77, 0.48, -0.32, -0.81, 0.48
-0.36, -0.77, 0.48, -0.33, -0.78, 0.48, -0.32, -0.77, 0.48, -0.36, -0.81, 0.48
-0.40, -0.77, 0.48, -0.35, -0.77, 0.48, -0.32, -0.77, 0.48, -0.40, -0.77, 0.48
-0.40, -0.77, 0.48, -0.37, -0.77, 0.48, -0.32, -0.77, 0.48, -0.40, -0.77, 0.48
-0.40, -0.77, 0.48, -0.39, -0.77, 0.48, -0.36, -0.77, 0.48, -0.40, -0.77, 0.48
-0.40, -0.77, 0.48, -0.40, -0.77, 0.48, -0.40, -0.77, 0.48, -0.40, -0.77, 0.48
-0.44, -0.73, 0.48, -0.41, -0.76, 0.48, -0.40, -0.73, 0.48, -0.44, -0.77, 0.48
-0.44, -0.73, 0.48, -0.42, -0.75, 0.48, -0.40, -0.73, 0.48, -0.44, -0.77, 0.48
-0.44, -0.69, 0.48, -0.43, -0.73, 0.48, -0.40, -0.69, 0.48, -0.44, -0.77, 0.48
-0.44, -0.65, 0.44, -0.44, -0.70, 0.47, -0.44, -0.65, 0.48, -0.44, -0.73, 0.44
-0.44, -0.65, 0.40, -0.44, -0.68, 0.45, -0.44, -0.65, 0.48, -0.44, -0.73, 0.40
-0.48, -0.62, 0.40, -0.45, -0.65, 0.43, -0.44, -0.62, 0.48, -0.48, -0.69, 0.40
-0.52, -0.58, 0.40, -0.47, -0.63, 0.41, -0.44, -0.58, 0.44, -0.52, -0.65, 0.40
-0.60, -0.54, 0.40, -0.51, -0.60, 0.40, -0.44, -0.54, 0.40, -0.60, -0.65, 0.40
-0.64, -0.54, 0.44, -0.56, -0.57, 0.41, -0.48, -0.54, 0.44, -0.64, -0.62, 0.40
-0.76, -0.54, 0.48, -0.63, -0.55, 0.43, -0.52, -0.54, 0.48, -0.76, -0.58, 0.40
-0.84, -0.54, 0.56, -0.71, -0.54, 0.47, -0.60, -0.54, 0.56, -0.84, -0.54, 0.40
-0.92, -0.58, 0.64, -0.79, -0.55, 0.53, -0.64, -0.54, 0.64, -0.92, -0.58, 0.44
-0.92, -0.58, 0.72, -0.86, -0.56, 0.60, -0.76, -0.54, 0.72, -0.92, -0.58, 0.48
-0.88, -0.58, 0.72, -0.89, -0.57, 0.66, -0.84, -0.54, 0.72, -0.92, -0.58, 0.56
-0.84, -0.58, 0.72, -0.89, -0.58, 0.70, -0.84, -0.58, 0.72, -0.92, -0.58, 0.64
-0.80, -0.58, 0.72, -0.86, -0.58, 0.72, -0.80, -0.58, 0.72, -0.92, -0.58, 0.72
-0.76, -0.54, 0.68, -0.82, -0.57, 0.71, -0.76, -0.54, 0.72, -0.88, -0.58, 0.68
-0.76, -0.54, 0.60, -0.79, -0.56, 0.68, -0.76, -0.54, 0.72, -0.84, -0.58, 0.60
-0.80, -0.50, 0.52, -0.78, -0.54, 0.63, -0.76, -0.50, 0.72, -0.80, -0.58, 0.52
-0.84, -0.50, 0.48, -0.79, -0.52, 0.57, -0.76, -0.50, 0.68, -0.84, -0.54, 0.48
-0.92, -0.50, 0.48, -0.83, -0.51, 0.52, -0.76, -0.50, 0.60, -0.92, -0.54, 0.48
-0.96, -0.46, 0.48, -0.88, -0.49, 0.49, -0.80, -0.46, 0.52, -0.96, -0.50, 0.48
-1.00, -0.46, 0.52, -0.93, -0.48, 0.49, -0.84, -0.46, 0.52, -1.00, -0.50, 0.48
-1.00, -0.46, 0.52, -0.97, -0.47, 0.50, -0.92, -0.46, 0.52, -1.00, -0.50, 0.48
-1.00, -0.42, 0.52, -0.99, -0.45, 0.51, -0.96, -0.42, 0.52, -1.00, -0.46, 0.48
-0.96, -0.42, 0.52, -0.99, -0.44, 0.52, -0.96, -0.42, 0.52, -1.00, -0.46, 0.52
-0.96, -0.38, 0.48, -0.98, -0.42, 0.51, -0.96, -0.38, 0.52, -1.00, -0.46, 0.48
-0.96, -0.38, 0.48, -0.97, -0.40, 0.50, -0.96, -0.38, 0.52, -1.00, -0.42, 0.48
-1.00, -0.38, 0.48, -0.97, -0.39, 0.49, -0.96, -0.38, 0.52, -1.00, -0.42, 0.48
-1.00, -0.38, 0.44, -0.98, -0.38, 0.47, -0.96, -0.38, 0.48, -1.00, -0.38, 0.44
-1.00, -0.38, 0.40, -0.99, -0.38, 0.45, -0.96, -0.38, 0.48, -1.00, -0.38, 0.40
-1.00, -0.35, 0.40, -1.00, -0.37, 0.43, -1.00, -0.35, 0.48, -1.00, -0.38, 0.40
-1.04, -0.35, 0.40, -1.01, -0.37, 0.41, -1.00, -0.35, 0.44, -1.04, -0.38, 0.40
-1.04, -0.35, 0.40, -1.02, -0.36, 0.40, -1.00, -0.35, 0.40, -1.04, -0.38, 0.40
-1.04, -0.35, 0.40, -1.03, -0.35, 0.40, -1.00, -0.35, 0.40, -1.04, -0.35, 0.40
-1.04, -0.38, 0.36, -1.04, -0.36, 0.39, -1.04, -0.35, 0.40, -1.04, -0.38, 0.36
-1.00, -0.35, 0.32, -1.03, -0.36, 0.37, -1.00, -0.35, 0.40, -1.04, -0.38, 0.32
-1.00, -0.31, 0.32, -1.02, -0.35, 0.35, -1.00, -0.31, 0.40, -1.04, -0.38, 0.32
-1.04, -0.31, 0.36, -1.02, -0.34, 0.34, -1.00, -0.31, 0.36, -1.04, -0.38, 0.32
-1.04, -0.31, 0.32, -1.02, -0.32, 0.33, -1.00, -0.31, 0.36, -1.04, -0.35, 0.32
-1.04, -0.31, 0.32, -1.03, -0.31, 0.33, -1.00, -0.31, 0.36, -1.04, -0.31, 0.32
-1.00, -0.31, 0.32, -1.03, -0.31, 0.33, -1.00, -0.31, 0.36, -1.04, -0.31, 0.32
-1.00, -0.31, 0.32, -1.02, -0.31, 0.32, -1.00, -0.31, 0.32, -1.04, -0.31, 0.32
-0.96, -0.31, 0.32, -1.00, -0.31, 0.32, -0.96, -0.31, 0.32, -1.04, -0.31, 0.32
-0.96, -0.31, 0.32, -0.98, -0.31, 0.32, -0.96, -0.31, 0.32, -1.00, -0.31, 0.32
-0.96, -0.31, 0.32, -0.97, -0.31, 0.32, -0.96, -0.31, 0.32, -1.00, -0.31, 0.32
-0.96, -0.31, 0.32, -0.96, -0.31, 0.32, -0.96, -0.31, 0.32, -0.96, -0.31, 0.32
-0.92, -0.27, 0.32, -0.95, -0.30, 0.32, -0.92, -0.27, 0.32, -0.96, -0.31, 0.32
-0.92, -0.27, 0.32, -0.94, -0.29, 0.32, -0.92, -0.27, 0.32, -0.96, -0.31, 0.32
-0.92, -0.23, 0.32, -0.93, -0.27, 0.32, -0.92, -0.23, 0.32, -0.96, -0.31, 0.32
-0.96, -0.23, 0.32, -0.93, -0.25, 0.32, -0.92, -0.23, 0.32, -0.96, -0.27, 0.32
-0.96, -0.23, 0.28, -0.94, -0.24, 0.31, -0.92, -0.23, 0.32, -0.96, -0.27, 0.28
-1.04, -0.23, 0.24, -0.97, -0.23, 0.29, -0.92, -0.23, 0.32, -1.04, -0.23, 0.24
-1.08, -0.23, 0.24, -1.01, -0.23, 0.27, -0.96, -0.23, 0.32, -1.08, -0.23, 0.24
-1.16, -0.23, 0.24, -1.06, -0.23, 0.25, -0.96, -0.23, 0.28, -1.16, -0.23, 0.24
-1.16, -0.23, 0.20, -1.11, -0.23, 0.23, -1.04, -0.23, 0.24, -1.16, -0.23, 0.20
-1.16, -0.23, 0.20, -1.14, -0.23, 0.22, -1.08, -0.23, 0.24, -1.16, -0.23, 0.20
-1.16, -0.23, 0.20, -1.16, -0.23, 0.21, -1.16, -0.23, 0.24, -1.16, -0.23, 0.20
-1.20, -0.23, 0.16, -1.17, -0.23, 0.19, -1.16, -0.23, 0.20, -1.20, -0.23, 0.16
-1.20, -0.23, 0.12, -1.18, -0.23, 0.17, -1.16, -0.23, 0.20, -1.20, -0.23, 0.12
-1.24, -0.23, 0.08, -1.20, -0.23, 0.14, -1.16, -0.23, 0.20, -1.24, -0.23, 0.08
-1.28, -0.23, 0.04, -1.23, -0.23, 0.10, -1.20, -0.23, 0.16, -1.28, -0.23, 0.04
-1.28, -0.23, 0.00, -1.25, -0.23, 0.06, -1.20, -0.23, 0.12, -1.28, -0.23, 0.00
-1.28, -0.23, -0.08, -1.27, -0.23, 0.01, -1.24, -0.23, 0.08, -1.28, -0.23, -0.08
-1.32, -0.23, -0.08, -1.29, -0.23, -0.03, -1.28, -0.23, 0.04, -1.32, -0.23, -0.08
-1.32, -0.23, -0.08, -1.30, -0.23, -0.06, -1.28, -0.23, 0.00, -1.32, -0.23, -0.08
-1.32, -0.23, -0.08, -1.31, -0.23, -0.08, -1.28, -0.23, -0.08, -1.32, -0.23, -0.08
-1.28, -0.23, -0.12, -1.31, -0.23, -0.09, -1.28, -0.23, -0.08, -1.32, -0.23, -0.12
-1.28, -0.23, -0.08, -1.30, -0.23, -0.09, -1.28, -0.23, -0.08, -1.32, -0.23, -0.12
-1.24, -0.23, -0.08, -1.28, -0.23, -0.09, -1.24, -0.23, -0.08, -1.32, -0.23, -0.12
-1.20, -0.23, -0.04, -1.25, -0.23, -0.08, -1.20, -0.23, -0.04, -1.28, -0.23, -0.12
-1.20, -0.23, -0.04, -1.23, -0.23, -0.06, -1.20, -0.23, -0.04, -1.28, -0.23, -0.08
-1.16, -0.23, -0.08, -1.20, -0.23, -0.06, -1.16, -0.23, -0.04, -1.24, -0.23, -0.08
-1.12, -0.19, -0.12, -1.17, -0.22, -0.07, -1.12, -0.19, -0.04, -1.20, -0.23, -0.12
-1.16, -0.23, -0.12, -1.16, -0.22, -0.09, -1.12, -0.19, -0.04, -1.20, -0.23, -0.12
-1.16, -0.23, -0.16, -1.15, -0.22, -0.12, -1.12, -0.19, -0.08, -1.16, -0.23, -0.16
-1.16, -0.23, -0.20, -1.15, -0.22, -0.15, -1.12, -0.19, -0.12, -1.16, -0.23, -0.20
-1.16, -0.23, -0.20, -1.16, -0.23, -0.17, -1.16, -0.23, -0.12, -1.16, -0.23, -0.20
-1.16, -0.27, -0.24, -1.16, -0.24, -0.20, -1.16, -0.23, -0.16, -1.16, -0.27, -0.24
-1.16, -0.27, -0.24, -1.16, -0.25, -0.22, -1.16, -0.23, -0.20, -1.16, -0.27, -0.24
-1.16, -0.27, -0.24, -1.16, -0.26, -0.23, -1.16, -0.23, -0.20, -1.16, -0.27, -0.24
-1.12, -0.27, -0.24, -1.15, -0.27, -0.24, -1.12, -0.27, -0.24, -1.16, -0.27, -0.24
-1.12, -0.31, -0.24, -1.14, -0.28, -0.24, -1.12, -0.27, -0.24, -1.16, -0.31, -0.24
-1.12, -0.31, -0.20, -1.13, -0.29, -0.23, -1.12, -0.27, -0.20, -1.16, -0.31, -0.24
-1.08, -0.31, -0.20, -1.11, -0.30, -0.22, -1.08, -0.27, -0.20, -1.12, -0.31, -0.24
-1.04, -0.35, -0.20, -1.09, -0.32, -0.21, -1.04, -0.31, -0.20, -1.12, -0.35, -0.24
-1.00, -0.35, -0.24, -1.06, -0.33, -0.21, -1.00, -0.31, -0.20, -1.12, -0.35, -0.24
-0.96, -0.38, -0.28, -1.02, -0.35, -0.23, -0.96, -0.31, -0.20, -1.08, -0.38, -0.28
-0.92, -0.38, -0.32, -0.98, -0.37, -0.26, -0.92, -0.35, -0.20, -1.04, -0.38, -0.32
-0.88, -0.38, -0.36, -0.94, -0.37, -0.30, -0.88, -0.35, -0.24, -1.00, -0.38, -0.36
-0.84, -0.38, -0.36, -0.90, -0.38, -0.33, -0.84, -0.38, -0.28, -0.96, -0.38, -0.36
-0.84, -0.42, -0.40, -0.87, -0.39, -0.36, -0.84, -0.38, -0.32, -0.92, -0.42, -0.40
-0.84, -0.42, -0.40, -0.85, -0.40, -0.38, -0.84, -0.38, -0.36, -0.88, -0.42, -0.40
-0.80, -0.46, -0.36, -0.83, -0.42, -0.38, -0.80, -0.38, -0.36, -0.84, -0.46, -0.40
-0.80, -0.50, -0.40, -0.82, -0.45, -0.39, -0.80, -0.42, -0.36, -0.84, -0.50, -0.40
-0.76, -0.50, -0.40, -0.80, -0.47, -0.39, -0.76, -0.42, -0.36, -0.84, -0.50, -0.40
-0.76, -0.50, -0.40, -0.78, -0.49, -0.39, -0.76, -0.46, -0.36, -0.80, -0.50, -0.40
-0.72, -0.54, -0.44, -0.76, -0.51, -0.41, -0.72, -0.50, -0.40, -0.80, -0.54, -0.44
-0.68, -0.54, -0.44, -0.73, -0.52, -0.42, -0.68, -0.50, -0.40, -0.76, -0.54, -0.44
-0.68, -0.54, -0.48, -0.71, -0.53, -0.44, -0.68, -0.50, -0.40, -0.76, -0.54, -0.48
-0.68, -0.58, -0.48, -0.69, -0.55, -0.46, -0.68, -0.54, -0.44, -0.72, -0.58, -0.48
-0.64, -0.58, -0.48, -0.67, -0.56, -0.47, -0.64, -0.54, -0.44, -0.68, -0.58, -0.48
-0.64, -0.58, -0.52, -0.66, -0.57, -0.49, -0.64, -0.54, -0.48, -0.68, -0.58, -0.52
-0.60, -0.58, -0.52, -0.64, -0.58, -0.50, -0.60, -0.58, -0.48, -0.68, -0.58, -0.52
-0.60, -0.58, -0.52, -0.62, -0.58, -0.51, -0.60, -0.58, -0.48, -0.64, -0.58, -0.52
-0.60, -0.62, -0.48, -0.61, -0.59, -0.51, -0.60, -0.58, -0.48, -0.64, -0.62, -0.52
-0.56, -0.62, -0.52, -0.59, -0.60, -0.51, -0.56, -0.58, -0.48, -0.60, -0.62, -0.52
-0.56, -0.65, -0.52, -0.58, -0.62, -0.51, -0.56, -0.58, -0.48, -0.60, -0.65, -0.52
-0.52, -0.65, -0.52, -0.56, -0.63, -0.51, -0.52, -0.62, -0.48, -0.60, -0.65, -0.52
-0.52, -0.65, -0.52, -0.54, -0.64, -0.52, -0.52, -0.62, -0.52, -0.56, -0.65, -0.52
-0.48, -0.65, -0.56, -0.52, -0.65, -0.53, -0.48, -0.65, -0.52, -0.56, -0.65, -0.56
-0.44, -0.65, -0.56, -0.49, -0.65, -0.54, -0.44, -0.65, -0.52, -0.52, -0.65, -0.56
-0.40, -0.65, -0.56, -0.46, -0.65, -0.55, -0.40, -0.65, -0.52, -0.52, -0.65, -0.56
-0.40, -0.65, -0.56, -0.43, -0.65, -0.56, -0.40, -0.65, -0.56, -0.48, -0.65, -0.56
-0.36, -0.65, -0.60, -0.40, -0.65, -0.57, -0.36, -0.65, -0.56, -0.44, -0.65, -0.60
-0.40, -0.62, -0.68, -0.39, -0.64, -0.60, -0.36, -0.62, -0.56, -0.40, -0.65, -0.68
-0.40, -0.62, -0.68, -0.39, -0.63, -0.63, -0.36, -0.62, -0.56, -0.40, -0.65, -0.68
-0.36, -0.62, -0.72, -0.38, -0.63, -0.67, -0.36, -0.62, -0.60, -0.40, -0.65, -0.72
-0.32, -0.62, -0.76, -0.37, -0.62, -0.71, -0.32, -0.62, -0.68, -0.40, -0.62, -0.76
-0.32, -0.62, -0.80, -0.35, -0.62, -0.74, -0.32, -0.62, -0.68, -0.40, -0.62, -0.80
-0.28, -0.62, -0.80, -0.32, -0.62, -0.77, -0.28, -0.62, -0.72, -0.36, -0.62, -0.80
-0.20, -0.62, -0.76, -0.28, -0.62, -0.78, -0.20, -0.62, -0.76, -0.32, -0.62, -0.80
-0.16, -0.65, -0.68, -0.24, -0.63, -0.76, -0.16, -0.62, -0.68, -0.32, -0.65, -0.80
-0.08, -0.73, -0.56, -0.18, -0.65, -0.70, -0.08, -0.62, -0.56, -0.28, -0.73, -0.80
0.04, -0.77, -0.48, -0.10, -0.69, -0.62, 0.04, -0.62, -0.48, -0.20, -0.77, -0.76
0.08, -0.85, -0.40, -0.03, -0.75, -0.53, 0.08, -0.65, -0.40, -0.16, -0.85, -0.68
0.16, -0.85, -0.36, 0.05, -0.80, -0.45, 0.16, -0.73, -0.36, -0.08, -0.85, -0.56
0.20, -0.85, -0.32, 0.12, -0.83, -0.39, 0.20, -0.77, -0.32, 0.04, -0.85, -0.48
0.24, -0.85, -0.36, 0.17, -0.85, -0.36, 0.24, -0.85, -0.32, 0.08, -0.85, -0.40
0.24, -0.81, -0.40, 0.21, -0.84, -0.36, 0.24, -0.81, -0.32, 0.16, -0.85, -0.40
0.24, -0.81, -0.44, 0.23, -0.83, -0.38, 0.24, -0.81, -0.32, 0.20, -0.85, -0.44
0.20, -0.81, -0.44, 0.23, -0.82, -0.41, 0.24, -0.81, -0.36, 0.20, -0.85, -0.44
0.16, -0.85, -0.40, 0.21, -0.82, -0.42, 0.24, -0.81, -0.40, 0.16, -0.85, -0.44
0.20, -0.88, -0.40, 0.20, -0.84, -0.42, 0.24, -0.81, -0.40, 0.16, -0.88, -0.44
0.20, -0.88, -0.40, 0.19, -0.86, -0.41, 0.20, -0.81, -0.40, 0.16, -0.88, -0.44
0.24, -0.88, -0.36, 0.20, -0.87, -0.39, 0.24, -0.85, -0.36, 0.16, -0.88, -0.40
0.24, -0.85, -0.32, 0.22, -0.87, -0.37, 0.24, -0.85, -0.32, 0.20, -0.88, -0.40
0.24, -0.85, -0.32, 0.23, -0.87, -0.35, 0.24, -0.85, -0.32, 0.20, -0.88, -0.40
0.24, -0.85, -0.24, 0.24, -0.86, -0.31, 0.24, -0.85, -0.24, 0.24, -0.88, -0.36
0.24, -0.85, -0.20, 0.24, -0.85, -0.27, 0.24, -0.85, -0.20, 0.24, -0.85, -0.32
0.24, -0.88, -0.16, 0.24, -0.86, -0.23, 0.24, -0.85, -0.16, 0.24, -0.88, -0.32
0.28, -0.85, -0.16, 0.25, -0.86, -0.19, 0.28, -0.85, -0.16, 0.24, -0.88, -0.24
0.28, -0.88, -0.16, 0.26, -0.87, -0.17, 0.28, -0.85, -0.16, 0.24, -0.88, -0.20
0.32, -0.92, -0.16, 0.28, -0.88, -0.16, 0.32, -0.85, -0.16, 0.24, -0.92, -0.16
0.32, -0.92, -0.12, 0.30, -0.89, -0.15, 0.32, -0.85, -0.12, 0.28, -0.92, -0.16
0.32, -0.92, -0.08, 0.31, -0.91, -0.13, 0.32, -0.88, -0.08, 0.28, -0.92, -0.16
0.32, -0.92, -0.04, 0.32, -0.92, -0.10, 0.32, -0.92, -0.04, 0.32, -0.92, -0.16
