118,-0.120000, 0.291667, 1.000000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
125,-0.120000, 0.291667, 1.000000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
139,-0.080000, 0.291667, 1.000000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
149,-0.120000, 0.291667, 0.960000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
157,-0.120000, 0.291667, 0.960000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
168,-0.120000, 0.291667, 0.960000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
178,-0.120000, 0.291667, 1.000000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
190,-0.120000, 0.291667, 0.960000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
198,-0.120000, 0.291667, 1.000000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
211,-0.120000, 0.291667, 1.000000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
219,-0.120000, 0.291667, 1.000000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
231,-0.120000, 0.333333, 1.000000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
239,-0.080000, 0.333333, 1.000000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
252,-0.080000, 0.333333, 1.000000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
260,-0.120000, 0.291667, 1.000000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
272,-0.120000, 0.291667, 1.000000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
278,-0.120000, 0.291667, 1.000000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
291,-0.120000, 0.291667, 1.000000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
301,-0.120000, 0.291667, 1.000000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
309,-0.120000, 0.291667, 0.960000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
323,-0.120000, 0.333333, 0.960000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
332,-0.120000, 0.291667, 0.960000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
340,-0.120000, 0.291667, 0.960000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
350,-0.120000, 0.291667, 0.960000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364,-0.120000, 0.291667, 0.960000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
372,-0.120000, 0.291667, 0.960000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
379,-0.120000, 0.291667, 0.960000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
393,-0.080000, 0.291667, 0.960000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
403,-0.080000, 0.291667, 0.960000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
413,-0.080000, 0.291667, 0.960000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
420,-0.080000, 0.291667, 0.960000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
434,-0.080000, 0.291667, 0.960000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
442,-0.080000, 0.291667, 0.920000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
452,-0.120000, 0.291667, 0.920000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
465,-0.120000, 0.250000, 0.920000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
475,-0.120000, 0.291667, 0.920000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
483,-0.080000, 0.291667, 0.920000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
497,-0.080000, 0.291667, 0.920000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
504,-0.080000, 0.291667, 0.920000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
514,-0.080000, 0.291667, 0.920000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
522,-0.080000, 0.291667, 0.920000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
536,-0.080000, 0.291667, 0.920000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
543,-0.080000, 0.250000, 0.920000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
555,-0.080000, 0.250000, 0.960000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
563,-0.080000, 0.250000, 0.960000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
577,-0.080000, 0.250000, 0.920000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
586,-0.080000, 0.250000, 0.920000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
596,-0.080000, 0.250000, 0.960000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
604,-0.080000, 0.250000, 0.960000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
616,-0.080000, 0.250000, 0.960000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
623,-0.080000, 0.250000, 0.960000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
637,-0.120000, 0.250000, 0.960000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645,-0.120000, 0.250000, 0.960000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
657,-0.120000, 0.250000, 0.960000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
666,-0.120000, 0.250000, 0.960000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
674,-0.120000, 0.250000, 1.000000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
688,-0.120000, 0.250000, 1.000000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
696,-0.120000, 0.250000, 1.000000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
709,-0.080000, 0.250000, 1.000000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
715,-0.080000, 0.250000, 1.000000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
729,-0.080000, 0.250000, 1.000000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
737,-0.080000, 0.250000, 1.000000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
750,-0.120000, 0.250000, 1.000000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
760,-0.120000, 0.250000, 1.000000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
766,-0.120000, 0.250000, 1.000000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
780,-0.120000, 0.250000, 1.000000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
788,-0.120000, 0.250000, 1.000000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
797,-0.080000, 0.250000, 1.000000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
807,-0.080000, 0.291667, 1.000000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
821,-0.080000, 0.291667, 1.000000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827,-0.080000, 0.250000, 1.000000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
840,-0.080000, 0.250000, 1.000000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
848,-0.080000, 0.250000, 1.000000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
862,-0.080000, 0.250000, 1.000000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
