127,-0.440000, 0.291667, 0.840000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
139,-0.440000, 0.291667, 0.840000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
149,-0.440000, 0.291667, 0.840000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
161,-0.440000, 0.291667, 0.840000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
170,-0.480000, 0.333333, 0.880000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
178,-0.440000, 0.291667, 0.920000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
190,-0.440000, 0.291667, 0.840000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
203,-0.440000, 0.291667, 0.880000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
213,-0.480000, 0.291667, 0.840000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
221,-0.480000, 0.291667, 0.840000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
229,-0.480000, 0.291667, 0.840000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
239,-0.480000, 0.291667, 0.840000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248,-0.440000, 0.291667, 0.840000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
264,-0.440000, 0.291667, 0.840000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
272,-0.440000, 0.333333, 0.840000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
282,-0.440000, 0.333333, 0.840000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
289,-0.440000, 0.333333, 0.840000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
301,-0.440000, 0.333333, 0.840000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
311,-0.400000, 0.375000, 0.840000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
323,-0.400000, 0.375000, 0.840000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
330,-0.400000, 0.375000, 0.840000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
340,-0.400000, 0.375000, 0.880000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
352,-0.360000, 0.416667, 0.880000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
362,-0.360000, 0.416667, 0.880000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
371,-0.360000, 0.375000, 0.880000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
385,-0.360000, 0.375000, 0.880000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
395,-0.360000, 0.416667, 0.880000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
403,-0.360000, 0.416667, 0.880000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
418,-0.320000, 0.416667, 0.840000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
424,-0.280000, 0.458333, 0.880000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
434,-0.280000, 0.458333, 0.880000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
442,-0.280000, 0.458333, 0.880000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
455,-0.280000, 0.458333, 0.880000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
463,-0.280000, 0.458333, 0.880000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
477,-0.280000, 0.500000, 0.920000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
485,-0.280000, 0.500000, 0.920000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
498,-0.240000, 0.500000, 0.920000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
506,-0.200000, 0.500000, 0.920000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
514,-0.160000, 0.500000, 0.920000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
524,-0.160000, 0.458333, 0.920000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
537,-0.160000, 0.458333, 0.920000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
545,-0.160000, 0.458333, 0.920000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557,-0.160000, 0.458333, 0.920000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
565,-0.120000, 0.500000, 0.920000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
578,-0.120000, 0.458333, 0.920000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
588,-0.080000, 0.458333, 0.920000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
598,-0.080000, 0.458333, 0.960000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
608,-0.080000, 0.458333, 0.920000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
618,-0.040000, 0.416667, 0.960000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
629,-0.040000, 0.375000, 0.960000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
637,-0.040000, 0.375000, 0.960000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
647,-0.080000, 0.333333, 0.960000,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
