,time(ms),a_x, a_y, a_z
,2927,-0.040000, -1.038462, -0.040000
,2935,-0.040000, -1.000000, -0.040000
,2944,-0.040000, -1.000000, -0.040000
,2958,-0.040000, -1.000000, 0.000000
,2968,-0.040000, -1.000000, 0.000000
,2976,-0.040000, -1.000000, -0.040000
,2983,0.000000, -1.000000, -0.040000
,2997,0.000000, -1.000000, -0.040000
,3007,-0.040000, -1.000000, -0.040000
,3015,-0.040000, -1.000000, -0.040000
,3028,-0.040000, -1.000000, -0.040000
,3038,0.000000, -1.000000, -0.040000
,3048,-0.040000, -1.000000, -0.040000
,3056,0.000000, -1.000000, -0.040000
,3069,-0.040000, -1.000000, 0.000000
,3077,-0.040000, -1.000000, -0.040000
,3087,0.000000, -1.000000, -0.040000
,3101,-0.040000, -1.000000, -0.040000
,3108,-0.040000, -1.000000, -0.040000
,3118,0.000000, -1.000000, 0.000000
,3128,-0.040000, -1.000000, -0.040000
,3140,0.000000, -1.000000, 0.000000
,3149,-0.040000, -1.000000, -0.040000
,3157,0.000000, -1.000000, -0.040000
,3173,-0.040000, -1.000000, -0.040000
,3181,-0.040000, -1.000000, -0.040000
,3188,-0.040000, -1.000000, -0.040000
,3202,-0.040000, -1.000000, 0.000000
,3212,-0.040000, -1.000000, 0.000000
,3220,-0.040000, -1.000000, -0.040000
,3229,0.000000, -1.000000, -0.040000
,3243,-0.040000, -1.000000, -0.040000
,3251,-0.040000, -1.038462, -0.040000
,3261,-0.040000, -1.038462, -0.040000
,3274,-0.040000, -1.000000, 0.000000
,3282,-0.040000, -1.000000, 0.000000
,3292,-0.040000, -1.000000, -0.040000
,3300,0.000000, -1.000000, -0.040000
,3313,-0.040000, -1.000000, -0.040000
,3323,-0.040000, -1.000000, -0.040000
,3331,0.000000, -1.038462, -0.040000
,3341,-0.040000, -1.038462, -0.040000
,3354,-0.040000, -1.000000, -0.040000
,3362,-0.040000, -1.000000, 0.000000
,3372,0.000000, -1.000000, -0.040000
,3386,-0.040000, -1.000000, -0.040000
,3393,-0.040000, -1.000000, -0.040000
,3403,-0.040000, -1.000000, -0.040000
,3417,-0.040000, -1.000000, 0.000000
,3425,-0.040000, -1.038462, 0.000000
,3435,-0.040000, -1.038462, -0.040000
,3443,0.000000, -1.000000, -0.040000
,3457,-0.040000, -1.000000, -0.040000
,3465,-0.040000, -1.000000, -0.040000
,3475,-0.040000, -1.000000, -0.040000
,3488,-0.040000, -1.000000, -0.040000
,3496,-0.040000, -1.000000, 0.000000
,3506,-0.040000, -1.000000, 0.000000
,3514,0.000000, -1.000000, -0.040000
,3527,-0.040000, -1.000000, -0.040000
,3537,-0.040000, -1.000000, -0.040000
,3545,-0.040000, -1.000000, -0.040000
,3560,-0.040000, -1.000000, 0.000000
,3568,-0.040000, -1.000000, 0.000000
,3576,-0.040000, -1.000000, -0.040000
,3586,0.000000, -1.000000, -0.040000
,3600,-0.040000, -1.038462, -0.040000
,3609,-0.040000, -1.000000, -0.040000
,3619,-0.040000, -1.038462, -0.040000
,3627,-0.040000, -1.000000, -0.040000
,3639,-0.040000, -1.000000, -0.040000
,3648,-0.040000, -1.000000, -0.040000
,3656,0.000000, -1.000000, -0.040000
,3670,-0.040000, -1.000000, -0.040000
,3678,-0.040000, -1.000000, -0.040000
,3687,-0.040000, -1.000000, -0.040000
,3699,-0.040000, -1.000000, 0.000000
,3709,-0.040000, -1.000000, 0.000000
,3719,0.000000, -1.000000, 0.000000
,3732,-0.040000, -1.000000, -0.040000
,3740,-0.040000, -1.000000, -0.040000
,3748,-0.040000, -1.000000, -0.040000
,3764,-0.040000, -1.000000, 0.000000
,3771,-0.040000, -1.000000, 0.000000
,3779,-0.040000, -1.000000, 0.000000
,3789,0.000000, -1.000000, 0.000000
,3803,-0.040000, -1.000000, -0.040000
,3812,-0.040000, -1.038462, 0.000000
,3820,0.000000, -1.000000, -0.040000
,3828,-0.040000, -1.000000, -0.040000
,3844,-0.040000, -1.000000, 0.000000
,3852,-0.040000, -1.000000, -0.040000
,3859,0.000000, -1.000000, -0.040000
,3873,-0.040000, -1.000000, -0.040000
,3883,0.000000, -1.000000, -0.040000
,3893,-0.040000, -1.038462, -0.040000
,3904,-0.040000, -1.000000, 0.000000
,3914,-0.040000, -1.000000, 0.000000
,3924,-0.040000, -1.000000, -0.040000
,3932,0.000000, -1.000000, -0.040000
,3945,-0.040000, -1.000000, -0.040000
,3953,-0.040000, -1.000000, -0.040000
,3963,-0.040000, -1.000000, -0.040000
,3977,0.000000, -1.000000, 0.000000
,3984,-0.040000, -1.000000, 0.000000
,3994,-0.040000, -1.000000, -0.040000
,4004,0.000000, -1.000000, -0.040000
,4018,-0.040000, -1.000000, -0.040000
,4023,0.000000, -1.038462, -0.040000
,4035,0.000000, -1.038462, -0.040000
,4045,-0.040000, -1.000000, -0.040000
,4053,-0.040000, -1.000000, -0.040000
,4066,-0.040000, -1.000000, 0.000000
,4074,-0.040000, -1.000000, -0.040000
,4084,0.000000, -1.000000, 0.000000
,4098,-0.040000, -1.038462, -0.040000
,4107,-0.040000, -1.038462, -0.040000
,4115,-0.040000, -1.038462, -0.040000
,4129,-0.040000, -1.000000, 0.000000
,4139,-0.040000, -1.000000, 0.000000
,4146,-0.040000, -1.000000, 0.000000
,4154,0.000000, -1.000000, 0.000000
,4168,-0.040000, -1.038462, -0.040000
,4178,0.000000, -1.038462, -0.040000
,4187,-0.040000, -1.038462, -0.040000
,4199,-0.040000, -1.000000, 0.000000
,4209,-0.040000, -1.000000, 0.000000
,4219,-0.040000, -1.000000, -0.040000
,4227,0.000000, -1.000000, -0.040000
,4240,-0.040000, -1.000000, -0.040000
,4248,-0.040000, -1.000000, -0.040000
,4258,-0.040000, -1.000000, -0.040000
,4271,-0.040000, -1.000000, 0.000000
