,time(ms),a_x, a_y, a_z
,699,0.000000, 0.000000, -1.000000
,715,0.000000, -0.038462, -1.000000
,723,0.000000, -0.038462, -1.000000
,730,0.000000, -0.038462, -1.040000
,744,0.000000, -0.038462, -1.000000
,754,0.000000, -0.038462, -1.000000
,762,0.000000, -0.038462, -1.000000
,771,0.000000, 0.000000, -1.000000
,785,0.000000, -0.038462, -1.000000
,793,-0.040000, -0.038462, -1.040000
,803,0.000000, -0.038462, -1.000000
,816,0.000000, -0.038462, -1.000000
,824,0.000000, -0.038462, -1.000000
,834,0.000000, -0.038462, -1.000000
,842,0.000000, 0.000000, -1.000000
,855,0.000000, -0.038462, -1.000000
,865,0.000000, -0.038462, -1.000000
,873,0.000000, -0.038462, -1.000000
,887,0.000000, -0.038462, -1.000000
,896,0.000000, -0.038462, -1.000000
,904,0.000000, -0.038462, -1.040000
,914,0.000000, 0.000000, -1.000000
,928,0.000000, -0.038462, -1.000000
,935,0.000000, -0.038462, -1.000000
,945,0.000000, 0.000000, -1.000000
,953,0.000000, -0.038462, -1.000000
,967,0.000000, -0.038462, -1.000000
,977,0.000000, 0.000000, -1.040000
,984,0.000000, -0.038462, -1.000000
,998,0.000000, -0.038462, -1.000000
,1006,0.000000, -0.038462, -1.000000
,1016,0.000000, -0.038462, -1.000000
,1029,0.000000, -0.038462, -1.000000
,1037,0.000000, -0.038462, -1.000000
,1045,0.000000, -0.038462, -1.000000
,1060,0.000000, -0.038462, -1.000000
,1068,0.000000, -0.038462, -1.000000
,1076,0.000000, 0.000000, -1.000000
,1086,0.000000, -0.038462, -1.000000
,1100,0.000000, -0.038462, -1.000000
,1109,0.000000, -0.038462, -1.000000
,1117,0.000000, -0.038462, -1.000000
,1131,0.000000, -0.038462, -1.000000
,1141,0.000000, -0.038462, -1.000000
,1148,0.000000, 0.000000, -1.000000
,1158,0.000000, -0.038462, -1.000000
,1170,0.000000, -0.038462, -1.000000
,1180,0.000000, -0.038462, -1.000000
,1189,0.000000, -0.038462, -1.000000
,1203,0.000000, -0.038462, -1.000000
,1207,0.000000, 0.000000, -1.000000
,1227,0.000000, -0.038462, -1.000000
,1230,0.000000, -0.038462, -1.000000
,1242,0.000000, -0.038462, -1.000000
,1250,0.000000, -0.038462, -1.000000
,1264,0.000000, -0.038462, -1.000000
,1271,0.000000, -0.038462, -1.000000
,1281,0.000000, -0.038462, -1.000000
,1289,0.000000, -0.038462, -1.000000
,1305,0.000000, -0.038462, -1.000000
,1312,0.000000, -0.038462, -1.000000
,1320,0.000000, 0.000000, -1.000000
,1330,0.000000, -0.038462, -1.000000
,1344,0.000000, -0.038462, -1.000000
,1352,0.000000, 0.000000, -1.000000
,1361,0.000000, -0.038462, -1.000000
,1375,0.000000, 0.000000, -1.000000
,1385,0.000000, -0.038462, -1.000000
,1393,0.000000, 0.000000, -1.040000
,1400,0.000000, -0.038462, -1.000000
,1414,0.000000, -0.038462, -1.000000
,1424,0.000000, 0.000000, -1.000000
,1432,0.000000, -0.038462, -1.000000
,1445,0.000000, -0.038462, -1.040000
,1455,0.000000, 0.000000, -1.000000
,1465,-0.040000, -0.038462, -1.000000
,1477,0.000000, -0.038462, -1.000000
,1486,0.000000, 0.000000, -1.000000
,1494,0.000000, -0.038462, -1.000000
,1510,0.000000, -0.038462, -1.000000
,1518,0.000000, 0.000000, -1.000000
,1525,0.000000, -0.038462, -1.000000
,1539,0.000000, -0.038462, -1.000000
,1549,0.000000, 0.000000, -1.000000
,1557,0.000000, -0.038462, -1.000000
,1570,0.000000, -0.038462, -1.000000
,1582,0.000000, 0.000000, -1.000000
,1590,-0.040000, -0.038462, -1.000000
,1600,0.000000, -0.038462, -1.000000
,1611,0.000000, -0.038462, -1.000000
,1621,0.000000, -0.038462, -1.000000
,1631,0.000000, 0.000000, -1.000000
,1639,0.000000, -0.038462, -1.000000
,1660,0.000000, -0.038462, -1.040000
,1664,0.000000, -0.038462, -1.000000
,1670,0.000000, -0.038462, -1.000000
,1680,0.000000, 0.000000, -1.000000
,1693,0.000000, -0.038462, -1.000000
,1701,0.000000, -0.038462, -1.000000
,1711,0.000000, 0.000000, -1.000000
,1721,0.000000, -0.038462, -1.040000
,1734,0.000000, -0.038462, -1.000000
,1742,0.000000, -0.038462, -1.000000
,1750,0.000000, 0.000000, -1.000000
,1766,0.000000, -0.038462, -1.000000
,1773,0.000000, -0.038462, -1.000000
,1781,0.000000, -0.038462, -1.000000
,1791,0.000000, 0.000000, -1.000000
,1805,0.000000, -0.038462, -1.000000
,1814,0.000000, -0.038462, -1.000000
,1822,0.000000, 0.000000, -1.000000
,1836,0.000000, -0.038462, -1.000000
,1846,0.000000, -0.038462, -1.000000
,1853,0.000000, -0.038462, -1.000000
,1867,0.000000, -0.038462, -1.000000
,1875,0.000000, -0.038462, -1.000000
,1885,0.000000, 0.000000, -1.000000
,1894,0.000000, 0.000000, -1.000000
,1906,0.000000, -0.038462, -1.000000
,1916,0.000000, -0.038462, -1.000000
,1926,0.000000, -0.038462, -1.000000
,1939,0.000000, -0.038462, -1.000000
,1947,0.000000, -0.038462, -1.000000
,1955,0.000000, -0.038462, -1.000000
,1965,0.000000, 0.000000, -1.000000
,1978,0.000000, -0.038462, -1.000000
,1986,0.000000, -0.038462, -1.000000
,1996,0.000000, -0.038462, -1.000000
,2006,0.000000, -0.038462, -1.000000
,2021,0.000000, -0.038462, -1.000000
,2029,0.000000, -0.038462, -1.000000
,2039,0.000000, -0.038462, -1.000000
,2047,0.000000, -0.038462, -1.000000
,2057,0.000000, 0.000000, -1.000000
,2070,0.000000, -0.038462, -1.000000
,2078,0.000000, -0.038462, -1.000000
,2088,0.000000, -0.038462, -1.000000
,2102,0.000000, -0.038462, -1.000000
,2109,0.000000, -0.038462, -1.000000
,2119,0.000000, -0.038462, -1.000000
,2127,0.000000, 0.000000, -1.000000
,2141,0.000000, -0.038462, -1.000000
,2150,0.000000, -0.038462, -1.040000
,2158,0.000000, -0.038462, -1.040000
,2172,0.000000, -0.038462, -1.000000
,2182,0.000000, -0.038462, -1.000000
,2189,0.000000, -0.038462, -1.000000
,2199,0.000000, 0.000000, -1.040000
,2213,0.000000, -0.038462, -1.000000
,2221,0.000000, -0.038462, -1.040000
,2230,0.000000, -0.038462, -1.000000
,2238,0.000000, -0.038462, -1.000000
,2252,0.000000, -0.038462, -1.000000
,2262,0.000000, -0.038462, -1.040000
,2269,0.000000, 0.000000, -1.000000
,2283,0.000000, -0.038462, -1.040000
,2291,0.000000, -0.038462, -1.040000
,2301,0.000000, -0.038462, -1.000000
,2314,0.000000, 0.000000, -1.000000
,2324,0.000000, 0.000000, -1.000000
,2332,0.000000, -0.038462, -1.040000
,2342,0.000000, -0.038462, -1.000000
,2355,0.000000, 0.000000, -1.000000
,2364,0.000000, -0.038462, -1.000000
,2372,0.000000, 0.000000, -1.000000
,2386,0.000000, -0.038462, -1.000000
,2395,0.000000, -0.038462, -1.040000
,2403,0.000000, 0.000000, -1.040000
,2417,0.000000, -0.038462, -1.000000
,2427,0.000000, -0.038462, -1.000000
,2435,0.000000, -0.038462, -1.040000
,2444,0.000000, 0.000000, -1.000000
,2456,0.000000, 0.000000, -1.000000
,2466,0.000000, -0.038462, -1.000000
,2476,0.000000, 0.000000, -1.000000
,2483,0.000000, -0.038462, -1.000000
,2497,0.000000, 0.000000, -1.000000
,2509,0.000000, -0.038462, -1.000000
,2517,0.000000, -0.038462, -1.000000
,2530,0.000000, 0.000000, -1.000000
,2542,0.000000, -0.038462, -1.000000
,2546,0.000000, -0.038462, -1.000000
,2560,0.000000, -0.038462, -1.000000
,2567,-0.040000, -0.038462, -1.000000
,2575,0.000000, -0.038462, -1.000000
,2591,0.000000, -0.038462, -1.000000
,2599,0.000000, -0.038462, -1.000000
,2606,0.000000, 0.000000, -1.000000
,2616,0.000000, -0.038462, -1.000000
,2630,0.000000, -0.038462, -1.000000
,2640,0.000000, -0.038462, -1.000000
,2647,0.000000, -0.038462, -1.000000
,2661,0.000000, -0.038462, -1.000000
,2671,0.000000, -0.038462, -1.000000
,2679,0.000000, 0.000000, -1.000000
,2686,0.000000, -0.038462, -1.000000
,2700,0.000000, -0.038462, -1.000000
,2710,0.000000, -0.038462, -1.000000
,2720,0.000000, -0.038462, -1.000000
,2731,0.000000, -0.038462, -1.000000
,2741,0.000000, -0.038462, -1.000000
,2749,0.000000, -0.038462, -1.000000
,2759,0.000000, 0.000000, -1.000000
,2772,0.000000, -0.038462, -1.000000
,2780,0.000000, -0.038462, -1.000000
,2790,0.000000, -0.038462, -1.040000
,2800,0.000000, -0.038462, -1.000000
,2811,0.000000, -0.038462, -1.000000
,2821,0.000000, -0.038462, -1.000000
,2829,0.000000, 0.000000, -1.000000
,2845,0.000000, -0.038462, -1.000000
,2852,0.000000, -0.038462, -1.000000
,2860,0.000000, -0.038462, -1.000000
,2874,0.000000, -0.038462, -1.000000
,2884,0.000000, -0.038462, -1.040000
,2892,0.000000, 0.000000, -1.040000
,2901,0.000000, 0.000000, -1.000000
,2915,0.000000, -0.038462, -1.000000
,2925,0.000000, -0.038462, -1.000000
,2933,0.000000, -0.038462, -1.000000
,2946,0.000000, -0.038462, -1.000000
,2954,0.000000, -0.038462, -1.000000
,2964,0.000000, -0.038462, -1.000000
,2972,0.000000, 0.000000, -1.000000
,2985,0.000000, -0.038462, -1.000000
,2995,0.000000, -0.038462, -1.040000
,3005,0.000000, -0.038462, -1.000000
,3017,0.000000, -0.038462, -1.000000
,3024,0.000000, -0.038462, -1.000000
,3032,0.000000, -0.038462, -1.000000
,3052,0.000000, -0.038462, -1.000000
,3054,0.000000, -0.038462, -1.000000
,3065,0.000000, -0.038462, -1.000000
,3075,0.000000, -0.038462, -1.000000
,3083,0.000000, 0.000000, -1.000000
,3097,0.000000, -0.038462, -1.000000
,3106,0.000000, -0.038462, -1.000000
,3114,0.000000, -0.038462, -1.000000
,3124,0.000000, -0.038462, -1.000000
,3138,0.000000, -0.038462, -1.000000
,3145,0.000000, -0.038462, -1.000000
,3155,0.000000, 0.000000, -1.000000
,3169,0.000000, -0.038462, -1.000000
,3177,0.000000, -0.038462, -1.000000
,3186,0.000000, -0.038462, -1.040000
,3194,0.000000, -0.038462, -1.000000
,3208,0.000000, -0.038462, -1.000000
,3218,0.000000, -0.038462, -1.000000
,3226,0.000000, 0.000000, -1.040000
,3239,0.000000, -0.038462, -1.000000
,3249,0.000000, -0.038462, -1.000000
,3257,0.000000, -0.038462, -1.000000
,3270,0.000000, -0.038462, -1.000000
,3280,0.000000, -0.038462, -1.000000
,3288,0.000000, 0.000000, -1.000000
,3298,0.000000, 0.000000, -1.000000
,3311,0.000000, -0.038462, -1.000000
,3319,0.000000, -0.038462, -1.000000
,3329,0.000000, -0.038462, -1.000000
,3337,0.000000, -0.038462, -1.000000
,3351,-0.040000, -0.038462, -1.000000
,3360,-0.040000, -0.038462, -1.000000
,3368,0.000000, 0.000000, -1.040000
,3382,0.000000, -0.038462, -1.000000
,3392,0.000000, -0.038462, -1.040000
,3399,-0.040000, -0.038462, -1.040000
,3409,0.000000, -0.038462, -1.040000
,3423,0.000000, -0.038462, -1.000000
,3431,0.000000, -0.038462, -1.000000
,3440,0.000000, 0.000000, -1.000000
,3454,0.000000, -0.038462, -1.000000
,3462,0.000000, -0.038462, -1.040000
,3472,0.000000, -0.038462, -1.000000
,3485,0.000000, -0.038462, -1.000000
,3494,0.000000, -0.038462, -1.040000
,3502,0.000000, 0.000000, -1.040000
,3512,0.000000, 0.000000, -1.000000
,3525,0.000000, -0.038462, -1.000000
,3533,0.000000, -0.038462, -1.000000
,3543,0.000000, -0.038462, -1.000000
,3557,-0.040000, -0.038462, -1.000000
,3564,0.000000, -0.038462, -1.000000
,3574,0.000000, -0.038462, -1.000000
,3582,0.000000, 0.000000, -1.000000
,3596,0.000000, -0.038462, -1.000000
,3605,0.000000, -0.038462, -1.040000
,3613,0.000000, -0.038462, -1.040000
,3627,0.000000, -0.038462, -1.000000
,3637,0.000000, -0.038462, -1.000000
,3644,0.000000, -0.038462, -1.000000
,3654,0.000000, 0.000000, -1.000000
,3666,0.000000, -0.038462, -1.000000
,3676,0.000000, -0.038462, -1.000000
,3685,0.000000, -0.038462, -1.000000
,3699,0.000000, -0.038462, -1.000000
,3707,0.000000, -0.038462, -1.000000
,3717,0.000000, -0.038462, -1.000000
,3725,0.000000, 0.000000, -1.000000
,3738,0.000000, -0.038462, -1.000000
,3746,0.000000, -0.038462, -1.000000
,3756,0.000000, -0.038462, -1.000000
,3766,0.000000, -0.038462, -1.000000
,3775,0.000000, -0.038462, -1.040000
,3785,0.000000, -0.038462, -1.040000
,3795,0.000000, -0.038462, -1.040000
,3814,0.000000, -0.038462, -1.000000
,3816,0.000000, -0.038462, -1.000000
,3830,0.000000, -0.038462, -1.000000
,3840,0.000000, -0.038462, -1.000000
,3848,0.000000, 0.000000, -1.000000
,3855,0.000000, 0.000000, -1.000000
,3869,0.000000, -0.038462, -1.000000
,3875,0.000000, -0.038462, -1.040000
,3889,0.000000, -0.038462, -1.000000
,3896,0.000000, 0.000000, -1.000000
,3910,0.000000, -0.038462, -1.000000
,3920,0.000000, -0.038462, -1.000000
,3930,0.000000, 0.000000, -1.000000
,3937,0.000000, 0.000000, -1.000000
,3951,0.000000, -0.038462, -1.000000
,3961,0.000000, -0.038462, -1.000000
,3969,0.000000, -0.038462, -1.040000
,3977,0.000000, -0.038462, -1.000000
,3990,0.000000, -0.038462, -1.000000
,4000,0.000000, -0.038462, -1.000000
,4010,0.000000, 0.000000, -1.000000
,4021,0.000000, -0.038462, -1.000000
,4029,0.000000, -0.038462, -1.040000
,4037,0.000000, -0.038462, -1.040000
,4051,0.000000, -0.038462, -1.000000
,4060,0.000000, -0.038462, -1.000000
,4074,0.000000, -0.038462, -1.000000
,4082,0.000000, -0.038462, -1.000000
,4092,0.000000, 0.000000, -1.000000
,4100,0.000000, 0.000000, -1.000000
,4113,0.000000, -0.038462, -1.000000
,4121,0.000000, -0.038462, -1.000000
,4131,0.000000, -0.038462, -1.040000
,4144,0.000000, -0.038462, -1.000000
,4154,0.000000, -0.038462, -1.000000
,4162,0.000000, -0.038462, -1.000000
,4172,0.000000, 0.000000, -1.000000
,4185,0.000000, -0.038462, -1.000000
,4193,0.000000, -0.038462, -1.000000
,4203,0.000000, -0.038462, -1.000000
,4211,0.000000, -0.038462, -1.040000
,4225,0.000000, -0.038462, -1.000000
,4234,0.000000, -0.038462, -1.040000
,4242,0.000000, 0.000000, -1.000000
,4256,0.000000, -0.038462, -1.000000
,4266,0.000000, -0.038462, -1.000000
,4273,0.000000, -0.038462, -1.000000
,4287,0.000000, -0.038462, -1.000000
,4297,0.000000, -0.038462, -1.000000
,4305,0.000000, 0.000000, -1.000000
,4314,0.000000, -0.038462, -1.000000
,4326,0.000000, -0.038462, -1.000000
,4336,0.000000, 0.000000, -1.000000
,4346,0.000000, 0.000000, -1.000000
,4353,0.000000, -0.038462, -1.000000
,4367,0.000000, -0.038462, -1.000000
,4377,0.000000, -0.038462, -1.000000
,4385,0.000000, -0.038462, -1.000000
,4398,0.000000, -0.038462, -1.000000
,4406,0.000000, -0.038462, -1.000000
,4416,0.000000, 0.000000, -1.000000
,4426,0.000000, -0.038462, -1.000000
,4439,0.000000, -0.038462, -1.000000
,4447,0.000000, 0.000000, -1.000000
,4455,0.000000, -0.038462, -1.000000
,4471,0.000000, -0.038462, -1.000000
,4478,0.000000, -0.038462, -1.000000
,4488,0.000000, -0.038462, -1.000000
,4500,0.000000, 0.000000, -1.000000
,4510,0.000000, -0.038462, -1.000000
,4519,0.000000, 0.000000, -1.000000
,4527,0.000000, -0.038462, -1.000000
,4541,0.000000, -0.038462, -1.000000
,4551,0.000000, -0.038462, -1.040000
,4559,0.000000, -0.038462, -1.000000
,4572,0.000000, -0.038462, -1.000000
,4580,0.000000, -0.038462, -1.000000
,4590,0.000000, 0.000000, -1.000000
,4600,0.000000, 0.000000, -1.000000
,4611,0.000000, 0.000000, -1.000000
,4621,0.000000, -0.038462, -1.000000
,4631,0.000000, -0.038462, -1.000000
,4639,0.000000, -0.038462, -1.000000
,4652,0.000000, -0.038462, -1.000000
,4660,0.000000, 0.000000, -1.000000
,4670,0.000000, 0.000000, -1.000000
,4684,0.000000, -0.038462, -1.000000
,4691,0.000000, -0.038462, -1.040000
,4701,0.000000, -0.038462, -1.000000
,4715,0.000000, -0.038462, -1.000000
,4725,0.000000, -0.038462, -1.000000
,4732,0.000000, -0.038462, -1.000000
,4740,0.000000, 0.000000, -1.000000
,4756,0.000000, -0.038462, -1.000000
,4764,0.000000, -0.038462, -1.000000
,4771,0.000000, -0.038462, -1.040000
,4785,0.000000, -0.038462, -1.000000
,4795,0.000000, -0.038462, -1.000000
,4805,0.000000, 0.000000, -1.000000
,4812,0.000000, 0.000000, -1.000000
,4826,0.000000, -0.038462, -1.000000
,4836,0.000000, -0.038462, -1.000000
,4844,0.000000, -0.038462, -1.000000
,4857,0.000000, -0.038462, -1.000000
,4865,0.000000, -0.038462, -1.000000
,4875,0.000000, 0.000000, -1.000000
,4885,0.000000, 0.000000, -1.000000
,4898,0.000000, -0.038462, -1.000000
,4906,0.000000, -0.038462, -1.000000
,4914,0.000000, -0.038462, -1.000000
,4930,0.000000, 0.000000, -1.000000
,4937,0.000000, -0.038462, -1.000000
,4945,0.000000, 0.000000, -1.040000
,4955,0.000000, 0.000000, -1.000000
,4969,0.000000, -0.038462, -1.000000
,4977,0.000000, -0.038462, -1.000000
,4986,0.000000, -0.038462, -1.000000
,4994,0.000000, -0.038462, -1.000000
,5010,0.000000, -0.038462, -1.000000
,5018,0.000000, -0.038462, -1.000000
,5025,0.000000, 0.000000, -1.000000
,5041,0.000000, 0.000000, -1.000000
,5049,0.000000, -0.038462, -1.000000
,5057,0.000000, -0.038462, -1.000000
,5066,0.000000, -0.038462, -1.000000
,5076,0.000000, -0.038462, -1.000000
,5088,0.000000, 0.000000, -1.000000
,5098,0.000000, 0.000000, -1.000000
,5111,0.000000, 0.000000, -1.000000
,5119,0.000000, 0.000000, -1.000000
,5129,0.000000, -0.038462, -1.000000
,5137,0.000000, -0.038462, -1.000000
,5150,0.000000, -0.038462, -1.000000
,5160,0.000000, -0.038462, -1.000000
,5168,0.000000, 0.000000, -1.000000
,5182,0.000000, -0.038462, -1.000000
,5191,0.000000, -0.038462, -1.040000
,5199,0.000000, 0.000000, -1.000000
,5215,0.000000, -0.038462, -1.000000
,5223,0.000000, -0.038462, -1.000000
,5230,0.000000, -0.038462, -1.000000
,5240,0.000000, 0.000000, -1.000000
,5254,0.000000, -0.038462, -1.000000
,5262,0.000000, -0.038462, -1.000000
,5271,0.000000, -0.038462, -1.000000
,5279,0.000000, -0.038462, -1.000000
,5295,0.000000, -0.038462, -1.000000
,5303,0.000000, -0.038462, -1.000000
,5312,0.000000, -0.038462, -1.000000
,5324,0.000000, 0.000000, -1.000000
,5334,0.000000, -0.038462, -1.000000
,5342,0.000000, -0.038462, -1.040000
,5352,0.000000, -0.038462, -1.000000
,5365,0.000000, -0.038462, -1.000000
,5373,0.000000, -0.038462, -1.040000
,5383,0.000000, -0.038462, -1.000000
,5396,0.000000, 0.000000, -1.000000
,5404,0.000000, 0.000000, -1.000000
,5414,-0.040000, -0.038462, -1.000000
,5422,0.000000, -0.038462, -1.000000
,5435,0.000000, -0.038462, -1.000000
,5445,0.000000, -0.038462, -1.000000
,5453,0.000000, -0.038462, -1.000000
,5467,0.000000, 0.000000, -1.000000
,5477,0.000000, 0.000000, -1.000000
,5484,0.000000, -0.038462, -1.000000
,5494,0.000000, 0.000000, -1.000000
,5508,0.000000, -0.038462, -1.000000
,5516,0.000000, -0.038462, -1.000000
,5525,0.000000, -0.038462, -1.000000
,5539,0.000000, 0.000000, -1.000000
,5547,0.000000, 0.000000, -1.000000
,5557,0.000000, -0.038462, -1.000000
,5564,0.000000, -0.038462, -1.000000
,5578,0.000000, 0.000000, -1.000000
,5588,0.000000, -0.038462, -1.000000
,5596,0.000000, 0.000000, -1.000000
,5609,0.000000, 0.000000, -1.000000
,5619,0.000000, 0.000000, -1.000000
,5627,0.000000, -0.038462, -1.040000
,5637,0.000000, 0.000000, -1.000000
,5650,0.000000, -0.038462, -1.000000
,5658,0.000000, -0.038462, -1.000000
,5666,0.000000, 0.000000, -1.000000
,5682,0.000000, 0.000000, -1.000000
,5689,0.000000, 0.000000, -1.000000
,5699,0.000000, -0.038462, -1.000000
,5707,0.000000, -0.038462, -1.000000
,5721,0.000000, 0.000000, -1.000000
,5730,0.000000, -0.038462, -1.000000
,5738,0.000000, 0.000000, -1.040000
,5752,0.000000, -0.038462, -1.000000
,5761,0.000000, -0.038462, -1.000000
,5770,0.000000, 0.000000, -1.000000
,5778,0.000000, -0.038462, -1.000000
,5792,0.000000, -0.038462, -1.000000
,5802,0.000000, -0.038462, -1.000000
,5810,0.000000, 0.000000, -1.000000
,5823,0.000000, -0.038462, -1.000000
,5831,0.000000, -0.038462, -1.000000
,5841,0.000000, -0.038462, -1.000000
,5851,0.000000, -0.038462, -1.040000
,5864,-0.040000, -0.038462, -1.000000
,5872,0.000000, -0.038462, -1.000000
,5882,0.000000, 0.000000, -1.000000
,5895,0.000000, -0.038462, -1.000000
,5903,0.000000, 0.000000, -1.000000
,5911,0.000000, -0.038462, -1.040000
,5921,0.000000, -0.038462, -1.000000
,5935,0.000000, -0.038462, -1.040000
,5944,0.000000, -0.038462, -1.000000
,5952,0.000000, -0.038462, -1.000000
,5966,0.000000, -0.038462, -1.000000
,5976,0.000000, -0.038462, -1.000000
,5983,0.000000, 0.000000, -1.000000
,5991,0.000000, -0.038462, -1.040000
,6007,0.000000, -0.038462, -1.000000
,6015,0.000000, 0.000000, -1.000000
,6024,0.000000, -0.038462, -1.000000
,6036,0.000000, -0.038462, -1.000000
,6050,0.000000, -0.038462, -1.000000
,6054,0.000000, -0.038462, -1.000000
,6067,0.000000, -0.038462, -1.000000
,6075,0.000000, -0.038462, -1.000000
,6085,0.000000, 0.000000, -1.000000
,6099,0.000000, -0.038462, -1.000000
,6106,0.000000, -0.038462, -1.000000
,6116,0.000000, -0.038462, -1.040000
,6124,0.000000, -0.038462, -1.040000
,6140,0.000000, -0.038462, -1.000000
,6147,0.000000, -0.038462, -1.000000
,6155,0.000000, 0.000000, -1.000000
,6171,0.000000, -0.038462, -1.000000
,6179,0.000000, -0.038462, -1.000000
,6186,0.000000, -0.038462, -1.000000
,6196,0.000000, -0.038462, -1.000000
,6210,0.000000, -0.038462, -1.000000
,6220,0.000000, -0.038462, -1.000000
,6227,0.000000, 0.000000, -1.000000
,6241,0.000000, -0.038462, -1.000000
,6249,0.000000, -0.038462, -1.000000
,6259,0.000000, -0.038462, -1.000000
,6272,0.000000, 0.000000, -1.000000
,6280,0.000000, -0.038462, -1.000000
,6290,0.000000, 0.000000, -1.000000
,6300,0.000000, 0.000000, -1.000000
,6311,0.000000, -0.038462, -1.000000
,6321,0.000000, -0.038462, -1.000000
,6337,0.000000, -0.038462, -1.000000
,6347,0.000000, -0.038462, -1.000000
,6351,0.000000, 0.000000, -1.000000
,6364,0.000000, 0.000000, -1.000000
,6370,0.000000, -0.038462, -1.000000
,6380,0.000000, -0.038462, -1.000000
,6393,0.000000, -0.038462, -1.000000
,6401,0.000000, 0.000000, -1.040000
,6411,0.000000, -0.038462, -1.000000
,6425,0.000000, -0.038462, -1.000000
,6435,0.000000, -0.038462, -1.000000
,6442,0.000000, 0.000000, -1.000000
,6450,0.000000, -0.038462, -1.000000
,6466,0.000000, -0.038462, -1.000000
,6474,0.000000, -0.038462, -1.000000
,6481,0.000000, -0.038462, -1.000000
,6495,0.000000, -0.038462, -1.040000
,6505,0.000000, -0.038462, -1.000000
,6515,0.000000, 0.000000, -1.000000
,6522,0.000000, -0.038462, -1.000000
,6536,0.000000, -0.038462, -1.000000
,6546,0.000000, 0.000000, -1.000000
,6554,0.000000, -0.038462, -1.000000
,6567,0.000000, -0.038462, -1.000000
,6575,0.000000, -0.038462, -1.000000
,6585,-0.040000, -0.038462, -1.000000
,6599,0.000000, -0.038462, -1.000000
,6606,0.000000, -0.038462, -1.000000
,6616,0.000000, 0.000000, -1.000000
,6624,0.000000, 0.000000, -1.040000
,6640,0.000000, -0.038462, -1.000000
,6647,0.000000, -0.038462, -1.000000
,6655,0.000000, -0.038462, -1.000000
,6671,0.000000, -0.038462, -1.000000
,6679,0.000000, -0.038462, -1.000000
,6686,0.000000, 0.000000, -1.000000
,6696,0.000000, 0.000000, -1.000000
,6710,0.000000, -0.038462, -1.000000
,6720,0.000000, -0.038462, -1.000000
,6727,0.000000, -0.038462, -1.000000
,6741,0.000000, -0.038462, -1.000000
,6749,0.000000, -0.038462, -1.000000
,6759,0.000000, -0.038462, -1.000000
,6767,0.000000, 0.000000, -1.000000
,6780,0.000000, -0.038462, -1.000000
,6790,0.000000, -0.038462, -1.000000
,6798,0.000000, -0.038462, -1.000000
,6811,0.000000, -0.038462, -1.000000
,6821,0.000000, -0.038462, -1.000000
,6829,0.000000, 0.000000, -1.040000
,6839,0.000000, 0.000000, -1.000000
,6852,0.000000, 0.000000, -1.000000
,6860,0.000000, -0.038462, -1.000000
