,time(ms),a_x, a_y, a_z
,2100,-0.040000, 1.000000, -0.040000
,2109,-0.040000, 1.000000, -0.040000
,2117,-0.040000, 1.000000, 0.000000
,2131,0.000000, 1.000000, -0.040000
,2141,0.000000, 1.000000, -0.040000
,2148,-0.040000, 1.000000, -0.040000
,2162,-0.040000, 1.000000, -0.040000
,2172,-0.040000, 1.000000, -0.040000
,2180,-0.040000, 1.000000, -0.040000
,2189,-0.040000, 1.000000, 0.000000
,2203,0.000000, 1.000000, -0.040000
,2211,0.000000, 1.000000, -0.040000
,2221,0.000000, 1.038462, -0.040000
,2228,-0.040000, 1.000000, -0.040000
,2242,-0.040000, 1.000000, -0.040000
,2252,-0.040000, 1.000000, -0.040000
,2260,-0.040000, 1.000000, 0.000000
,2273,0.000000, 1.000000, -0.040000
,2283,0.000000, 1.038462, 0.000000
,2291,-0.040000, 1.000000, -0.040000
,2305,-0.040000, 1.000000, -0.040000
,2314,-0.040000, 1.000000, -0.040000
,2322,-0.040000, 1.000000, -0.040000
,2332,-0.040000, 1.038462, 0.000000
,2346,0.000000, 1.000000, -0.040000
,2353,0.000000, 1.000000, -0.040000
,2363,-0.040000, 1.000000, -0.040000
,2377,-0.040000, 1.000000, -0.040000
,2386,-0.040000, 1.000000, -0.040000
,2393,-0.040000, 1.000000, 0.000000
,2403,-0.040000, 1.000000, 0.000000
,2417,0.000000, 1.000000, 0.000000
,2425,0.000000, 1.000000, -0.040000
,2434,-0.040000, 1.000000, -0.040000
,2448,-0.040000, 1.000000, -0.040000
,2456,-0.040000, 1.000000, 0.000000
,2466,-0.040000, 1.000000, 0.000000
,2474,0.000000, 1.000000, -0.040000
,2487,-0.040000, 1.000000, -0.040000
,2495,-0.040000, 1.000000, -0.040000
,2505,-0.040000, 1.000000, -0.040000
,2518,-0.040000, 1.000000, 0.000000
,2526,-0.040000, 1.038462, 0.000000
,2536,0.000000, 1.000000, -0.040000
,2546,-0.040000, 1.000000, -0.040000
,2559,-0.040000, 1.000000, -0.040000
,2567,-0.040000, 1.000000, -0.040000
,2575,-0.040000, 1.000000, 0.000000
,2591,0.000000, 1.000000, -0.040000
,2599,0.000000, 1.000000, 0.000000
,2608,-0.040000, 1.000000, -0.040000
,2622,-0.040000, 1.000000, -0.040000
,2630,-0.040000, 1.000000, -0.040000
,2640,-0.040000, 1.000000, -0.040000
,2647,-0.040000, 1.000000, 0.000000
,2661,0.000000, 1.000000, -0.040000
,2671,0.000000, 1.000000, -0.040000
,2679,0.000000, 1.038462, -0.040000
,2688,-0.040000, 1.000000, 0.000000
,2700,-0.040000, 1.000000, 0.000000
,2710,-0.040000, 1.000000, -0.040000
,2720,-0.040000, 1.000000, 0.000000
,2733,0.000000, 1.000000, -0.040000
,2741,0.000000, 1.000000, -0.040000
,2751,-0.040000, 1.000000, -0.040000
,2765,-0.040000, 1.000000, -0.040000
,2772,-0.040000, 1.000000, -0.040000
,2780,-0.040000, 1.038462, 0.000000
,2790,0.000000, 1.038462, -0.040000
,2804,-0.040000, 1.000000, -0.040000
,2813,-0.040000, 1.000000, -0.040000
,2821,-0.040000, 1.000000, -0.040000
,2829,-0.040000, 1.000000, -0.040000
,2845,-0.040000, 1.038462, 0.000000
,2852,-0.040000, 1.000000, 0.000000
,2860,0.000000, 1.000000, -0.040000
,2876,-0.040000, 1.000000, -0.040000
,2884,-0.040000, 1.000000, -0.040000
,2893,0.000000, 1.000000, -0.040000
,2901,-0.040000, 1.000000, -0.040000
,2915,0.000000, 1.038462, -0.040000
,2925,-0.040000, 1.000000, 0.000000
,2933,0.000000, 1.000000, -0.040000
,2946,-0.040000, 1.000000, -0.040000
,2954,-0.040000, 1.000000, -0.040000
,2964,-0.040000, 1.000000, -0.040000
,2977,-0.040000, 1.000000, 0.000000
,2985,-0.040000, 1.038462, 0.000000
,2995,0.000000, 1.000000, 0.000000
,3005,0.000000, 1.038462, -0.040000
,3018,-0.040000, 1.000000, -0.040000
,3024,-0.040000, 1.000000, -0.040000
,3036,-0.040000, 1.000000, -0.040000
,3046,-0.040000, 1.000000, 0.000000
,3054,-0.040000, 1.000000, -0.040000
,3067,-0.040000, 1.038462, 0.000000
,3075,-0.040000, 1.000000, 0.000000
,3085,0.000000, 1.000000, -0.040000
,3099,-0.040000, 1.000000, -0.040000
,3108,-0.040000, 1.000000, -0.040000
,3116,-0.040000, 1.000000, -0.040000
,3130,-0.040000, 1.000000, 0.000000
,3140,-0.040000, 1.038462, 0.000000
,3147,0.000000, 1.000000, -0.040000
,3155,0.000000, 1.038462, -0.040000
,3171,-0.040000, 1.000000, -0.040000
,3179,-0.040000, 1.000000, -0.040000
,3188,-0.040000, 1.000000, -0.040000
,3200,-0.040000, 1.000000, 0.000000
,3210,-0.040000, 1.000000, 0.000000
,3220,0.000000, 1.000000, -0.040000
,3227,0.000000, 1.038462, -0.040000
,3241,-0.040000, 1.000000, -0.040000
,3251,-0.040000, 1.000000, -0.040000
,3259,0.000000, 1.000000, -0.040000
,3270,-0.040000, 1.000000, -0.040000
,3286,-0.040000, 1.000000, -0.040000
,3298,-0.040000, 1.000000, 0.000000
,3300,-0.040000, 1.000000, 0.000000
,3311,-0.040000, 1.038462, 0.000000
,3321,-0.040000, 1.000000, 0.000000
,3329,0.000000, 1.000000, -0.040000
,3343,-0.040000, 1.000000, -0.040000
,3351,0.000000, 1.000000, -0.040000
,3360,-0.040000, 1.000000, -0.040000
,3374,-0.040000, 1.000000, 0.000000
,3384,-0.040000, 1.000000, 0.000000
,3392,0.000000, 1.000000, -0.040000
,3399,-0.040000, 1.000000, -0.040000
,3413,-0.040000, 1.000000, -0.040000
,3423,-0.040000, 1.000000, -0.040000
,3431,-0.040000, 1.000000, 0.000000
,3444,0.000000, 1.000000, -0.040000
,3454,0.000000, 1.000000, -0.040000
,3464,-0.040000, 1.000000, -0.040000
,3474,-0.040000, 1.000000, -0.040000
,3485,-0.040000, 1.000000, 0.000000
,3495,-0.040000, 1.000000, 0.000000
,3505,0.000000, 1.000000, -0.040000
,3513,-0.040000, 1.000000, -0.040000
,3526,-0.040000, 1.000000, -0.040000
,3535,-0.040000, 1.000000, -0.040000
,3545,-0.040000, 1.000000, 0.000000
,3559,0.000000, 1.000000, -0.040000
,3566,0.000000, 1.000000, -0.040000
,3574,-0.040000, 1.000000, -0.040000
,3590,0.000000, 1.000000, -0.040000
,3598,-0.040000, 1.000000, -0.040000
,3605,-0.040000, 1.000000, -0.040000
,3615,-0.040000, 1.000000, 0.000000
,3629,0.000000, 1.000000, -0.040000
,3639,0.000000, 1.000000, -0.040000
,3646,-0.040000, 1.000000, -0.040000
,3656,-0.040000, 1.000000, -0.040000
,3678,-0.040000, 1.000000, -0.040000
,3680,-0.040000, 1.038462, 0.000000
,3687,-0.040000, 1.038462, 0.000000
,3699,-0.040000, 1.000000, 0.000000
,3709,-0.040000, 1.000000, 0.000000
,3719,0.000000, 1.000000, -0.040000
,3726,-0.040000, 1.000000, -0.040000
,3740,-0.040000, 1.000000, -0.040000
,3750,-0.040000, 1.000000, -0.040000
,3758,-0.040000, 1.000000, 0.000000
,3771,0.000000, 1.000000, -0.040000
,3779,0.000000, 1.000000, -0.040000
,3789,-0.040000, 1.000000, -0.040000
,3799,-0.040000, 1.000000, -0.040000
,3810,-0.040000, 1.000000, -0.040000
,3820,-0.040000, 1.000000, -0.040000
,3828,-0.040000, 1.000000, 0.000000
,3844,-0.040000, 1.000000, 0.000000
,3851,-0.040000, 1.000000, -0.040000
,3859,0.000000, 1.000000, -0.040000
,3869,-0.040000, 1.000000, -0.040000
,3883,-0.040000, 1.000000, -0.040000
,3891,-0.040000, 1.000000, -0.040000
,3900,-0.040000, 1.000000, 0.000000
,3914,0.000000, 1.000000, 0.000000
,3924,0.000000, 1.000000, -0.040000
,3932,0.000000, 1.038462, -0.040000
,3939,-0.040000, 1.000000, -0.040000
,3953,-0.040000, 1.000000, -0.040000
,3963,-0.040000, 1.000000, -0.040000
,3971,-0.040000, 1.000000, 0.000000
,3984,0.000000, 1.000000, -0.040000
,3994,0.000000, 1.000000, -0.040000
,4004,-0.040000, 1.000000, -0.040000
,4016,-0.040000, 1.000000, -0.040000
,4025,-0.040000, 1.000000, -0.040000
,4031,-0.040000, 1.000000, -0.040000
,4045,-0.040000, 1.000000, -0.040000
,4053,-0.040000, 1.038462, 0.000000
,4066,-0.040000, 1.000000, 0.000000
,4074,-0.040000, 1.000000, 0.000000
,4084,0.000000, 1.000000, -0.040000
,4094,0.000000, 1.038462, -0.040000
,4105,-0.040000, 1.000000, -0.040000
,4115,-0.040000, 1.000000, 0.000000
,4125,-0.040000, 1.000000, -0.040000
,4139,-0.040000, 1.038462, 0.000000
,4146,-0.040000, 1.000000, 0.000000
,4154,0.000000, 1.000000, -0.040000
,4164,-0.040000, 1.000000, -0.040000
,4178,-0.040000, 1.000000, -0.040000
,4185,-0.040000, 1.000000, -0.040000
,4195,-0.040000, 1.000000, 0.000000
,4209,0.000000, 1.000000, -0.040000
,4219,0.000000, 1.038462, -0.040000
,4226,-0.040000, 1.000000, -0.040000
,4240,-0.040000, 1.000000, -0.040000
,4250,-0.040000, 1.000000, -0.040000
,4258,-0.040000, 1.000000, -0.040000
,4266,-0.040000, 1.000000, 0.000000
,4279,0.000000, 1.000000, -0.040000
,4289,0.000000, 1.038462, -0.040000
,4299,0.000000, 1.038462, 0.000000
,4307,-0.040000, 1.000000, -0.040000
,4320,-0.040000, 1.000000, -0.040000
,4328,-0.040000, 1.000000, -0.040000
,4338,-0.040000, 1.000000, 0.000000
,4351,0.000000, 1.000000, -0.040000
,4359,0.000000, 1.038462, -0.040000
,4369,-0.040000, 1.000000, -0.040000
,4383,-0.040000, 1.000000, -0.040000
,4391,-0.040000, 1.000000, 0.000000
,4400,-0.040000, 1.000000, -0.040000
,4408,-0.040000, 1.000000, 0.000000
,4424,0.000000, 1.000000, -0.040000
,4432,0.000000, 1.000000, -0.040000
,4439,-0.040000, 1.000000, -0.040000
,4453,-0.040000, 1.000000, 0.000000
,4463,-0.040000, 1.000000, -0.040000
,4471,-0.040000, 1.000000, -0.040000
,4480,-0.040000, 1.000000, 0.000000
,4494,0.000000, 1.000000, -0.040000
,4504,0.000000, 1.038462, -0.040000
,4512,0.000000, 1.038462, 0.000000
,4519,-0.040000, 1.000000, -0.040000
,4533,-0.040000, 1.000000, -0.040000
,4543,-0.040000, 1.000000, -0.040000
,4551,-0.040000, 1.000000, 0.000000
,4564,0.000000, 1.000000, -0.040000
,4574,0.000000, 1.038462, -0.040000
,4584,-0.040000, 1.000000, -0.040000
,4596,-0.040000, 1.000000, -0.040000
,4605,-0.040000, 1.000000, -0.040000
,4613,-0.040000, 1.000000, -0.040000
,4623,-0.040000, 1.000000, 0.000000
,4637,0.000000, 1.000000, -0.040000
,4644,0.000000, 1.038462, -0.040000
,4654,0.000000, 1.038462, -0.040000
,4662,-0.040000, 1.000000, -0.040000
,4676,-0.040000, 1.000000, -0.040000
,4685,-0.040000, 1.000000, -0.040000
,4693,-0.040000, 1.000000, -0.040000
,4709,0.000000, 1.000000, -0.040000
,4717,0.000000, 1.038462, -0.040000
,4725,0.000000, 1.038462, 0.000000
,4734,-0.040000, 1.000000, -0.040000
,4748,-0.040000, 1.000000, 0.000000
,4756,-0.040000, 1.000000, -0.040000
,4766,-0.040000, 1.000000, 0.000000
,4779,0.000000, 1.000000, -0.040000
,4787,0.000000, 1.000000, 0.000000
,4797,-0.040000, 1.000000, -0.040000
,4805,-0.040000, 1.000000, -0.040000
,4818,-0.040000, 1.000000, -0.040000
,4828,-0.040000, 1.000000, -0.040000
,4836,-0.040000, 1.000000, -0.040000
,4850,-0.040000, 1.000000, 0.000000
,4859,0.000000, 1.000000, 0.000000
,4867,0.000000, 1.000000, -0.040000
,4877,-0.040000, 1.000000, -0.040000
,4891,-0.040000, 1.000000, -0.040000
,4898,-0.040000, 1.000000, 0.000000
,4906,-0.040000, 1.000000, 0.000000
,4922,0.000000, 1.000000, -0.040000
,4930,0.000000, 1.038462, -0.040000
,4941,-0.040000, 1.000000, -0.040000
,4949,-0.040000, 1.000000, -0.040000
,4961,-0.040000, 1.000000, -0.040000
,4971,-0.040000, 1.000000, 0.000000
,4980,-0.040000, 1.038462, 0.000000
,4988,0.000000, 1.000000, -0.040000
,5002,0.000000, 1.038462, -0.040000
,5010,-0.040000, 1.000000, -0.040000
,5023,-0.040000, 1.000000, -0.040000
,5033,-0.040000, 1.000000, -0.040000
,5039,-0.040000, 1.000000, -0.040000
,5051,-0.040000, 1.000000, -0.040000
,5060,-0.040000, 1.038462, 0.000000
,5074,-0.040000, 1.000000, 0.000000
,5082,-0.040000, 1.000000, 0.000000
,5092,0.000000, 1.000000, -0.040000
,5100,-0.040000, 1.000000, -0.040000
,5113,-0.040000, 1.000000, -0.040000
,5121,-0.040000, 1.000000, 0.000000
,5131,-0.040000, 1.000000, 0.000000
,5144,0.000000, 1.000000, -0.040000
,5154,0.000000, 1.038462, -0.040000
,5162,0.000000, 1.038462, 0.000000
,5172,0.000000, 1.000000, -0.040000
,5185,-0.040000, 1.000000, -0.040000
,5193,-0.040000, 1.000000, -0.040000
,5201,-0.040000, 1.000000, 0.000000
,5217,0.000000, 1.000000, -0.040000
,5225,0.000000, 1.038462, -0.040000
,5234,-0.040000, 1.000000, 0.000000
,5246,-0.040000, 1.000000, -0.040000
,5258,-0.040000, 1.000000, -0.040000
,5266,-0.040000, 1.000000, -0.040000
,5273,-0.040000, 1.000000, 0.000000
,5287,0.000000, 1.000000, -0.040000
,5297,0.000000, 1.000000, 0.000000
,5305,-0.040000, 1.000000, -0.040000
,5318,-0.040000, 1.000000, -0.040000
,5326,-0.040000, 1.000000, -0.040000
,5336,-0.040000, 1.000000, 0.000000
,5346,-0.040000, 1.000000, 0.000000
,5359,0.000000, 1.038462, -0.040000
,5367,0.000000, 1.038462, 0.000000
,5377,0.000000, 1.038462, -0.040000
,5385,0.000000, 1.000000, -0.040000
,5398,-0.040000, 1.000000, -0.040000
,5406,-0.040000, 1.000000, -0.040000
,5416,-0.040000, 1.000000, 0.000000
,5430,0.000000, 1.000000, 0.000000
,5439,0.000000, 1.000000, -0.040000
,5447,-0.040000, 1.000000, -0.040000
,5461,-0.040000, 1.000000, 0.000000
,5471,-0.040000, 1.000000, -0.040000
,5478,-0.040000, 1.000000, -0.040000
,5486,-0.040000, 1.000000, 0.000000
,5502,0.000000, 1.000000, -0.040000
,5510,0.000000, 1.038462, -0.040000
,5519,-0.040000, 1.000000, -0.040000
,5531,-0.040000, 1.000000, -0.040000
,5541,-0.040000, 1.000000, -0.040000
,5551,-0.040000, 1.000000, -0.040000
,5559,-0.040000, 1.000000, 0.000000
,5572,0.000000, 1.000000, -0.040000
,5582,0.000000, 1.038462, -0.040000
,5590,-0.040000, 1.000000, -0.040000
,5603,-0.040000, 1.000000, -0.040000
,5611,-0.040000, 1.000000, -0.040000
,5621,-0.040000, 1.000000, -0.040000
,5631,-0.040000, 1.000000, 0.000000
,5644,0.000000, 1.000000, -0.040000
,5652,0.000000, 1.038462, -0.040000
,5660,-0.040000, 1.000000, -0.040000
,5676,-0.040000, 1.000000, -0.040000
,5684,-0.040000, 1.000000, -0.040000
,5691,-0.040000, 1.000000, -0.040000
,5701,-0.040000, 1.000000, 0.000000
,5715,0.000000, 1.000000, -0.040000
,5725,0.000000, 1.000000, -0.040000
,5732,-0.040000, 1.000000, -0.040000
,5746,-0.040000, 1.000000, -0.040000
,5756,-0.040000, 1.000000, -0.040000
,5764,-0.040000, 1.000000, -0.040000
,5771,-0.040000, 1.000000, 0.000000
,5785,0.000000, 1.000000, -0.040000
,5795,0.000000, 1.038462, -0.040000
,5805,-0.040000, 1.000000, -0.040000
,5812,-0.040000, 1.000000, -0.040000
,5825,-0.040000, 1.000000, -0.040000
,5835,-0.040000, 1.000000, -0.040000
,5845,-0.040000, 1.000000, -0.040000
,5856,-0.040000, 1.000000, 0.000000
,5866,-0.040000, 1.000000, 0.000000
,5876,0.000000, 1.000000, -0.040000
,5884,0.000000, 1.038462, 0.000000
,5897,-0.040000, 1.000000, -0.040000
,5905,-0.040000, 1.000000, -0.040000
,5915,-0.040000, 1.000000, -0.040000
,5929,-0.040000, 1.000000, 0.000000
,5936,-0.040000, 1.000000, 0.000000
,5946,0.000000, 1.000000, -0.040000
,5954,-0.040000, 1.038462, 0.000000
,5970,-0.040000, 1.000000, -0.040000
,5977,-0.040000, 1.000000, 0.000000
,5987,-0.040000, 1.000000, -0.040000
,6001,-0.040000, 1.000000, 0.000000
,6009,-0.040000, 1.000000, 0.000000
,6017,0.000000, 1.000000, 0.000000
,6026,0.000000, 1.038462, 0.000000
,6040,-0.040000, 1.000000, -0.040000
,6046,-0.040000, 1.000000, -0.040000
,6059,-0.040000, 1.000000, -0.040000
,6067,-0.040000, 1.038462, -0.040000
,6075,-0.040000, 1.000000, -0.040000
,6091,-0.040000, 1.038462, 0.000000
,6099,-0.040000, 1.000000, 0.000000
,6106,0.000000, 1.000000, -0.040000
,6122,-0.040000, 1.000000, -0.040000
,6130,-0.040000, 1.000000, -0.040000
,6140,-0.040000, 1.000000, -0.040000
,6151,-0.040000, 1.038462, 0.000000
,6161,-0.040000, 1.000000, 0.000000
,6171,0.000000, 1.000000, -0.040000
,6179,0.000000, 1.038462, -0.040000
,6192,-0.040000, 1.000000, -0.040000
,6200,-0.040000, 1.000000, -0.040000
,6210,-0.040000, 1.000000, -0.040000
,6226,-0.040000, 1.000000, 0.000000
,6235,-0.040000, 1.038462, 0.000000
,6247,-0.040000, 1.000000, -0.040000
,6255,-0.040000, 1.000000, -0.040000
,6265,-0.040000, 1.000000, -0.040000
,6272,-0.040000, 1.000000, -0.040000
,6280,-0.040000, 1.000000, 0.000000
,6296,-0.040000, 1.000000, 0.000000
,6304,-0.040000, 1.000000, 0.000000
,6311,0.000000, 1.000000, -0.040000
,6321,-0.040000, 1.000000, -0.040000
,6335,-0.040000, 1.000000, 0.000000
,6345,-0.040000, 1.000000, 0.000000
,6352,-0.040000, 1.000000, 0.000000
,6366,0.000000, 1.038462, 0.000000
,6376,0.000000, 1.038462, -0.040000
,6384,-0.040000, 1.000000, -0.040000
,6397,-0.040000, 1.000000, -0.040000
,6405,-0.040000, 1.000000, -0.040000
,6415,-0.040000, 1.000000, -0.040000
,6425,-0.040000, 1.000000, 0.000000
,6436,0.000000, 1.000000, -0.040000
,6446,0.000000, 1.038462, -0.040000
,6456,-0.040000, 1.000000, -0.040000
,6470,-0.040000, 1.000000, -0.040000
,6477,-0.040000, 1.000000, -0.040000
,6485,-0.040000, 1.000000, -0.040000
,6495,-0.040000, 1.000000, 0.000000
,6509,0.000000, 1.000000, 0.000000
,6517,0.000000, 1.038462, -0.040000
,6526,0.000000, 1.038462, 0.000000
,6534,-0.040000, 1.000000, -0.040000
,6550,-0.040000, 1.000000, -0.040000
,6558,-0.040000, 1.000000, -0.040000
,6565,-0.040000, 1.000000, 0.000000
,6579,0.000000, 1.000000, -0.040000
,6589,0.000000, 1.038462, -0.040000
,6597,-0.040000, 1.000000, -0.040000
,6610,-0.040000, 1.000000, -0.040000
,6620,-0.040000, 1.000000, 0.000000
,6630,-0.040000, 1.000000, -0.040000
,6638,-0.040000, 1.000000, 0.000000
,6651,0.000000, 1.000000, -0.040000
