,time(ms),a_x, a_y, a_z
,5293,0.040000, 0.576923, 0.880000
,5307,0.080000, 0.576923, 0.920000
,5314,0.080000, 0.576923, 0.920000
,5324,0.040000, 0.538462, 0.880000
,5338,0.000000, 0.538462, 0.800000
,5346,0.000000, 0.500000, 0.760000
,5355,-0.040000, 0.500000, 0.760000
,5365,-0.040000, 0.538462, 0.800000
,5377,-0.040000, 0.576923, 0.840000
,5387,0.000000, 0.576923, 0.880000
,5394,0.040000, 0.576923, 0.920000
,5410,0.000000, 0.576923, 0.880000
,5418,0.000000, 0.576923, 0.840000
,5426,-0.040000, 0.538462, 0.800000
,5435,0.000000, 0.538462, 0.800000
,5449,0.000000, 0.538462, 0.760000
,5457,0.040000, 0.576923, 0.840000
,5467,-0.040000, 0.500000, 0.720000
,5480,0.000000, 0.538462, 0.760000
,5490,0.000000, 0.576923, 0.760000
,5498,-0.040000, 0.576923, 0.840000
,5506,0.000000, 0.538462, 0.760000
,5519,0.000000, 0.538462, 0.800000
,5529,0.000000, 0.538462, 0.800000
,5537,0.000000, 0.576923, 0.800000
,5551,0.000000, 0.576923, 0.800000
,5560,0.000000, 0.576923, 0.800000
,5570,0.000000, 0.576923, 0.800000
,5578,0.000000, 0.576923, 0.800000
,5592,0.040000, 0.576923, 0.880000
,5600,0.040000, 0.576923, 0.920000
,5609,0.040000, 0.576923, 0.960000
,5623,0.040000, 0.576923, 0.960000
,5631,0.040000, 0.615385, 1.040000
,5641,0.040000, 0.615385, 1.080000
,5648,0.000000, 0.576923, 1.040000
,5662,-0.040000, 0.538462, 1.000000
,5672,-0.080000, 0.500000, 0.960000
,5680,-0.120000, 0.461538, 0.920000
,5693,-0.120000, 0.461538, 0.920000
,5703,-0.080000, 0.461538, 0.920000
,5711,-0.080000, 0.423077, 0.920000
,5721,-0.040000, 0.384615, 0.920000
,5734,-0.040000, 0.346154, 0.880000
,5742,-0.040000, 0.346154, 0.880000
,5752,0.000000, 0.307692, 0.880000
,5760,0.000000, 0.307692, 0.880000
,5773,0.000000, 0.307692, 0.880000
,5783,-0.040000, 0.269231, 0.840000
,5791,-0.040000, 0.269231, 0.840000
,5805,-0.080000, 0.230769, 0.880000
,5814,-0.120000, 0.192308, 0.920000
,5822,-0.120000, 0.153846, 0.960000
,5832,-0.120000, 0.153846, 0.960000
,5846,-0.120000, 0.115385, 0.960000
,5853,-0.080000, 0.115385, 0.920000
,5863,-0.080000, 0.076923, 0.920000
,5877,-0.120000, 0.115385, 0.920000
,5885,-0.120000, 0.115385, 0.920000
,5894,-0.080000, 0.076923, 0.920000
,5902,-0.120000, 0.076923, 0.960000
,5916,-0.120000, 0.076923, 1.080000
,5926,-0.120000, 0.076923, 1.120000
,5934,-0.120000, 0.076923, 1.160000
,5947,-0.160000, 0.038462, 1.160000
,5956,-0.160000, 0.038462, 1.120000
,5966,-0.120000, 0.000000, 1.080000
,5974,-0.120000, 0.000000, 1.040000
,5987,-0.120000, 0.000000, 1.080000
,5997,-0.080000, 0.000000, 1.080000
,6005,-0.080000, 0.000000, 1.080000
,6018,-0.080000, -0.076923, 1.040000
,6028,-0.120000, -0.076923, 1.000000
,6042,-0.080000, -0.115385, 1.000000
,6058,-0.080000, -0.192308, 1.000000
,6065,-0.040000, -0.153846, 1.000000
,6081,-0.040000, -0.153846, 1.000000
,6089,0.000000, -0.153846, 1.000000
,6097,0.000000, -0.192308, 0.960000
,6106,0.040000, -0.230769, 0.920000
,6120,0.040000, -0.269231, 0.880000
,6130,0.040000, -0.269231, 0.840000
,6138,0.040000, -0.307692, 0.840000
,6151,0.080000, -0.307692, 0.840000
,6161,0.080000, -0.346154, 0.840000
,6169,0.040000, -0.384615, 0.840000
,6177,0.040000, -0.423077, 0.800000
,6192,0.000000, -0.461538, 0.800000
,6200,0.000000, -0.461538, 0.760000
,6210,0.040000, -0.423077, 0.800000
,6222,0.080000, -0.423077, 0.840000
,6231,0.080000, -0.423077, 0.800000
,6241,0.080000, -0.500000, 0.800000
,6249,0.080000, -0.538462, 0.720000
,6263,0.000000, -0.538462, 0.680000
,6270,0.000000, -0.538462, 0.680000
,6280,0.040000, -0.500000, 0.800000
,6294,0.080000, -0.461538, 0.960000
,6302,0.040000, -0.423077, 1.000000
,6311,0.040000, -0.461538, 0.960000
,6321,0.080000, -0.500000, 0.880000
,6335,0.080000, -0.538462, 0.800000
,6343,0.040000, -0.576923, 0.720000
,6351,0.040000, -0.615385, 0.640000
,6372,0.040000, -0.653846, 0.600000
,6374,0.040000, -0.692308, 0.560000
,6388,0.000000, -0.692308, 0.560000
,6397,0.000000, -0.653846, 0.600000
,6401,0.000000, -0.576923, 0.760000
,6415,0.000000, -0.461538, 0.880000
,6423,0.040000, -0.423077, 0.960000
,6431,0.080000, -0.461538, 0.960000
,6446,0.080000, -0.461538, 0.920000
,6454,0.080000, -0.461538, 0.920000
,6462,0.040000, -0.423077, 0.920000
,6476,0.040000, -0.461538, 0.840000
,6485,0.040000, -0.461538, 0.800000
,6495,0.040000, -0.500000, 0.760000
,6507,0.040000, -0.500000, 0.720000
,6517,0.080000, -0.461538, 0.760000
,6524,0.040000, -0.461538, 0.800000
,6534,0.040000, -0.423077, 0.840000
,6548,0.040000, -0.384615, 0.880000
,6556,0.080000, -0.307692, 0.920000
,6565,0.120000, -0.269231, 0.960000
,6579,0.120000, -0.269231, 0.960000
,6587,0.120000, -0.269231, 0.960000
,6597,0.080000, -0.269231, 0.920000
,6604,0.080000, -0.307692, 0.880000
,6620,0.000000, -0.307692, 0.840000
,6628,-0.040000, -0.269231, 0.840000
,6636,-0.080000, -0.230769, 0.840000
,6649,0.000000, -0.192308, 0.840000
,6659,0.080000, -0.153846, 0.840000
,6667,0.120000, -0.115385, 0.880000
,6677,0.120000, -0.038462, 0.880000
,6690,0.120000, -0.038462, 0.920000
,6700,0.120000, 0.000000, 0.960000
,6708,0.160000, 0.038462, 1.040000
,6722,0.200000, 0.115385, 1.120000
,6729,0.160000, 0.115385, 1.160000
,6739,0.120000, 0.115385, 1.160000
,6747,0.080000, 0.115385, 1.160000
,6761,0.080000, 0.115385, 1.080000
,6770,0.080000, 0.076923, 1.040000
,6780,0.040000, 0.076923, 0.960000
